Device Type, Method, Vector Size, Compute Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Compute Speedup, Total Speedup, Number of GPU Blocks, Number of Threads per Block, Completion Status
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00206397, 0.0191205, 1.55041e+10, 1.6736e+09, 33.6488, 3.63222, 7, 928, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00206528, 0.0191074, 1.54943e+10, 1.67475e+09, 33.6274, 3.63472, 7, 928, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00221437, 0.0192558, 1.44511e+10, 1.66184e+09, 31.3633, 3.6067, 7, 928, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00212797, 0.0192018, 1.50378e+10, 1.66651e+09, 32.6368, 3.61685, 7, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00211565, 0.0192443, 1.51254e+10, 1.66283e+09, 32.8268, 3.60886, 7, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0022897, 0.019367, 1.39757e+10, 1.65229e+09, 30.3315, 3.586, 7, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00218976, 0.0192682, 1.46135e+10, 1.66077e+09, 31.7158, 3.60439, 7, 864, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00219018, 0.019233, 1.46107e+10, 1.66381e+09, 31.7098, 3.61098, 7, 864, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00235894, 0.019932, 1.35654e+10, 1.60546e+09, 29.4411, 3.48434, 7, 864, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00227386, 0.0193595, 1.4073e+10, 1.65294e+09, 30.5428, 3.58739, 7, 832, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00226784, 0.0193451, 1.41103e+10, 1.65416e+09, 30.6239, 3.59005, 7, 832, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00243437, 0.0195355, 1.31451e+10, 1.63804e+09, 28.529, 3.55507, 7, 832, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00236963, 0.0195091, 1.35042e+10, 1.64026e+09, 29.3083, 3.55988, 7, 800, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00235648, 0.01943, 1.35796e+10, 1.64694e+09, 29.4719, 3.57437, 7, 800, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00252845, 0.0196884, 1.2656e+10, 1.62532e+09, 27.4674, 3.52745, 7, 800, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00245517, 0.0195052, 1.30337e+10, 1.64059e+09, 28.2873, 3.56059, 7, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00245606, 0.0195118, 1.3029e+10, 1.64003e+09, 28.277, 3.55938, 7, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.002624, 0.0197093, 1.21951e+10, 1.6236e+09, 26.4672, 3.52372, 7, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00255542, 0.0195974, 1.25224e+10, 1.63287e+09, 27.1775, 3.54384, 7, 736, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00254701, 0.0195837, 1.25638e+10, 1.63401e+09, 27.2673, 3.54631, 7, 736, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00272736, 0.0198253, 1.1733e+10, 1.6141e+09, 25.4642, 3.50309, 7, 736, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00266554, 0.0202125, 1.20051e+10, 1.58318e+09, 26.0548, 3.436, 7, 704, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00266054, 0.0197438, 1.20276e+10, 1.62076e+09, 26.1037, 3.51756, 7, 704, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00284781, 0.0198965, 1.12367e+10, 1.60832e+09, 24.3872, 3.49057, 7, 704, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00278454, 0.019837, 1.1492e+10, 1.61315e+09, 24.9412, 3.50103, 7, 672, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00278323, 0.0198193, 1.14974e+10, 1.61459e+09, 24.953, 3.50417, 7, 672, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00297018, 0.0200165, 1.07738e+10, 1.59868e+09, 23.3825, 3.46964, 7, 672, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00292157, 0.0199939, 1.0953e+10, 1.60049e+09, 23.7715, 3.47356, 7, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00291514, 0.0200231, 1.09772e+10, 1.59815e+09, 23.8239, 3.46849, 7, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00310211, 0.0201851, 1.03156e+10, 1.58533e+09, 22.388, 3.44066, 7, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00306707, 0.0201093, 1.04334e+10, 1.59131e+09, 22.6437, 3.45363, 7, 608, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00305686, 0.0201267, 1.04682e+10, 1.58993e+09, 22.7194, 3.45065, 7, 608, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00326067, 0.0203345, 9.81393e+09, 1.57368e+09, 21.2993, 3.41538, 7, 608, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00323373, 0.0203387, 9.8957e+09, 1.57336e+09, 21.4768, 3.41467, 7, 576, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00323066, 0.0209612, 9.90511e+09, 1.52663e+09, 21.4972, 3.31327, 7, 576, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00343168, 0.0205032, 9.32488e+09, 1.56073e+09, 20.2379, 3.38728, 7, 576, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00341853, 0.0205295, 9.36075e+09, 1.55873e+09, 20.3158, 3.38294, 7, 544, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00340886, 0.0204896, 9.38729e+09, 1.56177e+09, 20.3734, 3.38953, 7, 544, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0038631, 0.021289, 8.28349e+09, 1.50313e+09, 17.9778, 3.26225, 7, 544, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0036175, 0.0206872, 8.84588e+09, 1.54685e+09, 19.1983, 3.35715, 7, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00360602, 0.0206415, 8.87406e+09, 1.55027e+09, 19.2595, 3.36458, 7, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0038313, 0.0209223, 8.35227e+09, 1.52947e+09, 18.127, 3.31943, 7, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00385053, 0.0209358, 8.31055e+09, 1.52848e+09, 18.0365, 3.31729, 7, 480, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00384886, 0.0209148, 8.31414e+09, 1.53001e+09, 18.0443, 3.32061, 7, 480, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00407747, 0.0211824, 7.848e+09, 1.51069e+09, 17.0326, 3.27867, 7, 480, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00411562, 0.021188, 7.77526e+09, 1.51029e+09, 16.8748, 3.2778, 7, 448, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00411619, 0.0212283, 7.77418e+09, 1.50742e+09, 16.8724, 3.27158, 7, 448, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00434589, 0.0214917, 7.36328e+09, 1.48894e+09, 15.9806, 3.23147, 7, 448, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00443213, 0.0215051, 7.22001e+09, 1.48802e+09, 15.6697, 3.22947, 7, 416, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00441878, 0.0215098, 7.24181e+09, 1.48769e+09, 15.717, 3.22876, 7, 416, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00467622, 0.0217696, 6.84313e+09, 1.46994e+09, 14.8517, 3.19022, 7, 416, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00478816, 0.0223983, 6.68315e+09, 1.42868e+09, 14.5045, 3.10069, 7, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0047808, 0.021915, 6.69344e+09, 1.46019e+09, 14.5269, 3.16907, 7, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0050663, 0.0221515, 6.31624e+09, 1.4446e+09, 13.7082, 3.13523, 7, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00521366, 0.0222644, 6.13772e+09, 1.43727e+09, 13.3208, 3.11933, 7, 352, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0052073, 0.0222667, 6.14522e+09, 1.43712e+09, 13.3371, 3.119, 7, 352, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00548909, 0.0225528, 5.82975e+09, 1.41889e+09, 12.6524, 3.07944, 7, 352, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00573325, 0.022827, 5.58148e+09, 1.40185e+09, 12.1136, 3.04244, 7, 320, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00572442, 0.0227641, 5.59009e+09, 1.40572e+09, 12.1322, 3.05085, 7, 320, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00601331, 0.0230687, 5.32153e+09, 1.38716e+09, 11.5494, 3.01058, 7, 320, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00636854, 0.0233733, 5.0247e+09, 1.36908e+09, 10.9052, 2.97133, 7, 288, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0063535, 0.023423, 5.03659e+09, 1.36618e+09, 10.931, 2.96504, 7, 288, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00667389, 0.0237231, 4.79481e+09, 1.3489e+09, 10.4062, 2.92753, 7, 288, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00713738, 0.0241781, 4.48344e+09, 1.32351e+09, 9.73047, 2.87243, 7, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00712112, 0.0247783, 4.49368e+09, 1.29145e+09, 9.75268, 2.80286, 7, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00747286, 0.0245487, 4.28216e+09, 1.30353e+09, 9.29362, 2.82907, 7, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00815725, 0.0252147, 3.92289e+09, 1.2691e+09, 8.5139, 2.75435, 7, 224, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00816064, 0.0252465, 3.92126e+09, 1.2675e+09, 8.51036, 2.75088, 7, 224, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00862954, 0.0257654, 3.7082e+09, 1.24197e+09, 8.04794, 2.69547, 7, 224, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00951997, 0.0265562, 3.36136e+09, 1.20499e+09, 7.29519, 2.61521, 7, 192, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00951277, 0.0265644, 3.3639e+09, 1.20462e+09, 7.30071, 2.6144, 7, 192, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00991843, 0.0269736, 3.22632e+09, 1.18635e+09, 7.00211, 2.57474, 7, 192, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0113792, 0.0284578, 2.81215e+09, 1.12447e+09, 6.10324, 2.44045, 7, 160, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0114036, 0.028432, 2.80613e+09, 1.12549e+09, 6.09017, 2.44267, 7, 160, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.011856, 0.0289748, 2.69906e+09, 1.10441e+09, 5.85779, 2.39691, 7, 160, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0142402, 0.0313735, 2.24716e+09, 1.01997e+09, 4.87704, 2.21365, 7, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0142451, 0.0313345, 2.24639e+09, 1.02124e+09, 4.87536, 2.21641, 7, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0147708, 0.0319023, 2.16643e+09, 1.00306e+09, 4.70183, 2.17696, 7, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0190199, 0.036064, 1.68245e+09, 8.87312e+08, 3.65144, 1.92574, 7, 96, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0190153, 0.0360856, 1.68286e+09, 8.8678e+08, 3.65232, 1.92459, 7, 96, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0198893, 0.0370322, 1.6089e+09, 8.64113e+08, 3.49182, 1.8754, 7, 96, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0285103, 0.0455755, 1.1224e+09, 7.02132e+08, 2.43596, 1.52385, 7, 64, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0285409, 0.0456008, 1.1212e+09, 7.01742e+08, 2.43335, 1.523, 7, 64, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0295276, 0.0466588, 1.08373e+09, 6.8583e+08, 2.35204, 1.48847, 7, 64, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0570484, 0.0746903, 5.60927e+08, 4.28436e+08, 1.21739, 0.92984, 7, 32, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0570806, 0.0741046, 5.60611e+08, 4.31822e+08, 1.2167, 0.937189, 7, 32, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0591324, 0.0762618, 5.41159e+08, 4.19607e+08, 1.17448, 0.910679, 7, 32, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00428614, 0.0219195, 7.46592e+09, 1.45989e+09, 16.2034, 3.16841, 3, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00428246, 0.0213549, 7.47233e+09, 1.49849e+09, 16.2173, 3.25218, 3, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00448525, 0.021569, 7.1345e+09, 1.48361e+09, 15.4841, 3.2199, 3, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00442768, 0.0215006, 7.22726e+09, 1.48833e+09, 15.6854, 3.23015, 3, 992, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00443088, 0.0215388, 7.22204e+09, 1.48569e+09, 15.6741, 3.22441, 3, 992, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00461024, 0.0217824, 6.94107e+09, 1.46907e+09, 15.0643, 3.18835, 3, 992, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00457498, 0.0216966, 6.99457e+09, 1.47489e+09, 15.1804, 3.20097, 3, 960, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00456726, 0.021658, 7.00638e+09, 1.47752e+09, 15.206, 3.20667, 3, 960, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00476909, 0.021857, 6.70988e+09, 1.46406e+09, 14.5625, 3.17747, 3, 960, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00472589, 0.0217604, 6.77121e+09, 1.47056e+09, 14.6957, 3.19158, 3, 928, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00471747, 0.0218378, 6.78329e+09, 1.46535e+09, 14.7219, 3.18027, 3, 928, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00492416, 0.0220731, 6.49857e+09, 1.44973e+09, 14.1039, 3.14636, 3, 928, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00486026, 0.0219972, 6.58401e+09, 1.45473e+09, 14.2894, 3.15722, 3, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00485814, 0.0224098, 6.58688e+09, 1.42795e+09, 14.2956, 3.0991, 3, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00508445, 0.0221738, 6.2937e+09, 1.44314e+09, 13.6593, 3.13207, 3, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00503482, 0.0221179, 6.35574e+09, 1.44679e+09, 13.7939, 3.13999, 3, 864, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00503027, 0.0221438, 6.36148e+09, 1.4451e+09, 13.8064, 3.13631, 3, 864, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00525683, 0.0228464, 6.08732e+09, 1.40066e+09, 13.2114, 3.03987, 3, 864, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00522202, 0.0223115, 6.1279e+09, 1.43424e+09, 13.2995, 3.11275, 3, 832, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00521312, 0.0222948, 6.13836e+09, 1.43531e+09, 13.3222, 3.11507, 3, 832, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0054559, 0.0225916, 5.86521e+09, 1.41646e+09, 12.7293, 3.07415, 3, 832, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00542611, 0.0225398, 5.89741e+09, 1.41971e+09, 12.7992, 3.08121, 3, 800, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00540915, 0.0225833, 5.9159e+09, 1.41698e+09, 12.8393, 3.07528, 3, 800, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00565936, 0.0227948, 5.65435e+09, 1.40383e+09, 12.2717, 3.04674, 3, 800, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00564451, 0.0228437, 5.66922e+09, 1.40083e+09, 12.304, 3.04023, 3, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00564016, 0.0226848, 5.6736e+09, 1.41064e+09, 12.3135, 3.06152, 3, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00589107, 0.0229587, 5.43195e+09, 1.39381e+09, 11.789, 3.025, 3, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00587603, 0.0229517, 5.44585e+09, 1.39423e+09, 11.8192, 3.02592, 3, 736, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.005872, 0.023001, 5.44959e+09, 1.39124e+09, 11.8273, 3.01943, 3, 736, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00612118, 0.0232939, 5.22775e+09, 1.37375e+09, 11.3458, 2.98147, 3, 736, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00614496, 0.0232586, 5.20752e+09, 1.37584e+09, 11.3019, 2.98599, 3, 704, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00613283, 0.0232505, 5.21782e+09, 1.37631e+09, 11.3243, 2.98703, 3, 704, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0063975, 0.023474, 5.00195e+09, 1.36321e+09, 10.8558, 2.95859, 3, 704, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00642733, 0.0234817, 4.97874e+09, 1.36276e+09, 10.8054, 2.95762, 3, 672, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0064151, 0.0239227, 4.98823e+09, 1.33764e+09, 10.826, 2.90311, 3, 672, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00669914, 0.0237771, 4.77674e+09, 1.34583e+09, 10.367, 2.92088, 3, 672, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00673475, 0.0239057, 4.75147e+09, 1.33859e+09, 10.3122, 2.90516, 3, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00672989, 0.0238634, 4.75491e+09, 1.34097e+09, 10.3196, 2.91032, 3, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00712358, 0.024279, 4.49212e+09, 1.31801e+09, 9.74931, 2.86049, 3, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0070743, 0.0240978, 4.52341e+09, 1.32792e+09, 9.81722, 2.88201, 3, 608, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00707382, 0.0241172, 4.52372e+09, 1.32685e+09, 9.81789, 2.87969, 3, 608, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00736928, 0.0244338, 4.34235e+09, 1.30966e+09, 9.42426, 2.84237, 3, 608, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00745786, 0.0245608, 4.29078e+09, 1.30289e+09, 9.31233, 2.82768, 3, 576, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00745286, 0.0248403, 4.29365e+09, 1.28823e+09, 9.31856, 2.79586, 3, 576, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00777366, 0.0248973, 4.11646e+09, 1.28528e+09, 8.93401, 2.78946, 3, 576, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00789453, 0.0250034, 4.05344e+09, 1.27983e+09, 8.79723, 2.77763, 3, 544, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00788019, 0.0249318, 4.06081e+09, 1.2835e+09, 8.81324, 2.78559, 3, 544, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00821555, 0.0253436, 3.89505e+09, 1.26264e+09, 8.45348, 2.74033, 3, 544, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.00837024, 0.0254769, 3.82307e+09, 1.25604e+09, 8.29725, 2.726, 3, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00835699, 0.0254196, 3.82913e+09, 1.25887e+09, 8.31041, 2.73215, 3, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.00872496, 0.0257821, 3.66764e+09, 1.24117e+09, 7.95992, 2.69372, 3, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0089207, 0.026814, 3.58716e+09, 1.1934e+09, 7.78526, 2.59006, 3, 480, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00890813, 0.0260222, 3.59223e+09, 1.22972e+09, 7.79625, 2.66887, 3, 480, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0092969, 0.0263762, 3.44201e+09, 1.21322e+09, 7.47024, 2.63306, 3, 480, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0095481, 0.026734, 3.35145e+09, 1.19698e+09, 7.2737, 2.59781, 3, 448, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.00954678, 0.0271826, 3.35191e+09, 1.17722e+09, 7.2747, 2.55494, 3, 448, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0099528, 0.0271532, 3.21518e+09, 1.1785e+09, 6.97794, 2.55771, 3, 448, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0102838, 0.0273156, 3.11169e+09, 1.17149e+09, 6.75334, 2.5425, 3, 416, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0102797, 0.0273717, 3.11293e+09, 1.16909e+09, 6.75603, 2.53729, 3, 416, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.010703, 0.0284027, 2.98981e+09, 1.12666e+09, 6.48883, 2.44519, 3, 416, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0111338, 0.0285622, 2.87414e+09, 1.12036e+09, 6.23778, 2.43153, 3, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0111285, 0.0281978, 2.87549e+09, 1.13484e+09, 6.24071, 2.46296, 3, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0115719, 0.0288108, 2.76532e+09, 1.1107e+09, 6.0016, 2.41056, 3, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0123613, 0.0297625, 2.58872e+09, 1.07518e+09, 5.61832, 2.33348, 3, 352, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0121243, 0.0292107, 2.63934e+09, 1.09549e+09, 5.72819, 2.37756, 3, 352, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0125819, 0.0296676, 2.54333e+09, 1.07862e+09, 5.51983, 2.34093, 3, 352, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0133329, 0.0303771, 2.40008e+09, 1.05343e+09, 5.20893, 2.28626, 3, 320, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0134209, 0.0305992, 2.38434e+09, 1.04578e+09, 5.17475, 2.26967, 3, 320, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0138283, 0.0311449, 2.3141e+09, 1.02746e+09, 5.02233, 2.2299, 3, 320, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0148203, 0.0322881, 2.15921e+09, 9.91077e+08, 4.68615, 2.15095, 3, 288, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0148176, 0.0318513, 2.1596e+09, 1.00467e+09, 4.687, 2.18045, 3, 288, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0155783, 0.032998, 2.05414e+09, 9.69756e+08, 4.45813, 2.10467, 3, 288, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0166771, 0.0337345, 1.9188e+09, 9.48585e+08, 4.16439, 2.05873, 3, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0166712, 0.0337483, 1.91947e+09, 9.48196e+08, 4.16586, 2.05788, 3, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0172626, 0.0343643, 1.85372e+09, 9.312e+08, 4.02316, 2.021, 3, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0190981, 0.0366992, 1.67556e+09, 8.71954e+08, 3.63649, 1.89241, 3, 224, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0190037, 0.0360998, 1.68388e+09, 8.86431e+08, 3.65456, 1.92383, 3, 224, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0196477, 0.0367774, 1.62869e+09, 8.70099e+08, 3.53476, 1.88839, 3, 224, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0221641, 0.0392789, 1.44377e+09, 8.14686e+08, 3.13344, 1.76812, 3, 192, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.02218, 0.0400473, 1.44274e+09, 7.99056e+08, 3.1312, 1.7342, 3, 192, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0229227, 0.0400032, 1.39599e+09, 7.99936e+08, 3.02974, 1.73611, 3, 192, Complete
GeForce GTX 780, gpu with multiple kernel launches, 32000000, 0.0266154, 0.0436964, 1.20231e+09, 7.32327e+08, 2.60939, 1.58938, 3, 160, Complete
GeForce GTX 780, gpu with cpu final reduction, 32000000, 0.0266228, 0.0436955, 1.20198e+09, 7.32341e+08, 2.60866, 1.58941, 3, 160, Complete
GeForce GTX 780, gpu kernel launching kernels, 32000000, 0.0275463, 0.0447094, 1.16168e+09, 7.15734e+08, 2.52121, 1.55337, 3, 160, Complete
