Device Type, Method, Vector Size, Compute Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Compute Speedup, Total Speedup, Number of GPU Blocks, Number of Threads per Block, Completion Status
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00561971, 0.0202177, 4.80452e+09, 1.33546e+09, 10.5071, 2.92056, 15, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00592006, 0.0205312, 4.56076e+09, 1.31507e+09, 9.97405, 2.87596, 15, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00158906, 0.0161714, 1.69912e+10, 1.66962e+09, 37.1585, 3.65133, 7, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00157856, 0.0163061, 1.71042e+10, 1.65582e+09, 37.4056, 3.62116, 7, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0017263, 0.0164108, 1.56403e+10, 1.64526e+09, 34.2043, 3.59806, 7, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0017896, 0.0164498, 1.50872e+10, 1.64136e+09, 32.9945, 3.58953, 7, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00178483, 0.0164612, 1.51275e+10, 1.64022e+09, 33.0827, 3.58703, 7, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.001944, 0.0165654, 1.38889e+10, 1.6299e+09, 30.374, 3.56448, 7, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0020705, 0.016648, 1.30404e+10, 1.62182e+09, 28.5183, 3.5468, 7, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00206486, 0.0166622, 1.30759e+10, 1.62044e+09, 28.5961, 3.54377, 7, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00223235, 0.0168924, 1.20949e+10, 1.59836e+09, 26.4506, 3.49549, 7, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00245814, 0.0170638, 1.09839e+10, 1.58229e+09, 24.021, 3.46036, 7, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00245546, 0.017127, 1.09959e+10, 1.57646e+09, 24.0473, 3.4476, 7, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00263856, 0.0172668, 1.02329e+10, 1.5637e+09, 22.3785, 3.41969, 7, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00304678, 0.0176436, 8.8618e+09, 1.5303e+09, 19.3801, 3.34664, 7, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00304589, 0.0177162, 8.86441e+09, 1.52403e+09, 19.3858, 3.33294, 7, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0032497, 0.0179304, 8.30847e+09, 1.50583e+09, 18.17, 3.29313, 7, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00403824, 0.0186668, 6.68608e+09, 1.44642e+09, 14.622, 3.16321, 7, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00404189, 0.0187347, 6.68005e+09, 1.44117e+09, 14.6088, 3.15174, 7, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00428586, 0.0189299, 6.29979e+09, 1.42632e+09, 13.7772, 3.11925, 7, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00602499, 0.0206172, 4.48133e+09, 1.30959e+09, 9.80034, 2.86397, 7, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00602291, 0.0206479, 4.48288e+09, 1.30764e+09, 9.80373, 2.85971, 7, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00632304, 0.0209279, 4.2701e+09, 1.29014e+09, 9.33839, 2.82145, 7, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0120164, 0.0266579, 2.24693e+09, 1.01283e+09, 4.91386, 2.21499, 7, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0120118, 0.0266442, 2.24778e+09, 1.01335e+09, 4.91573, 2.21613, 7, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0124584, 0.0271074, 2.16722e+09, 9.96037e+08, 4.73955, 2.17826, 7, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00362358, 0.018215, 7.45119e+09, 1.48229e+09, 16.2952, 3.24166, 3, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00361552, 0.0182996, 7.46781e+09, 1.47544e+09, 16.3315, 3.22667, 3, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00380394, 0.0184813, 7.09791e+09, 1.46093e+09, 15.5226, 3.19495, 3, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00409789, 0.0187528, 6.58876e+09, 1.43978e+09, 14.4091, 3.1487, 3, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00409456, 0.0187435, 6.59412e+09, 1.4405e+09, 14.4208, 3.15027, 3, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00431206, 0.0189373, 6.2615e+09, 1.42576e+09, 13.6934, 3.11803, 3, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00475728, 0.0193948, 5.67551e+09, 1.39213e+09, 12.4119, 3.04448, 3, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00474938, 0.0193819, 5.68496e+09, 1.39306e+09, 12.4326, 3.04651, 3, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00498963, 0.0196408, 5.41122e+09, 1.37469e+09, 11.8339, 3.00634, 3, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00574771, 0.0203613, 4.69752e+09, 1.32604e+09, 10.2731, 2.89996, 3, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00567494, 0.0202897, 4.75776e+09, 1.33073e+09, 10.4049, 2.9102, 3, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00593974, 0.0205652, 4.54565e+09, 1.31289e+09, 9.941, 2.8712, 3, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00706234, 0.021634, 3.8231e+09, 1.24803e+09, 8.36083, 2.72936, 3, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0070537, 0.02174, 3.82778e+09, 1.24195e+09, 8.37107, 2.71605, 3, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00737642, 0.0220613, 3.66031e+09, 1.22386e+09, 8.00484, 2.67649, 3, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.00939363, 0.0240375, 2.87429e+09, 1.12325e+09, 6.28585, 2.45646, 3, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.00938845, 0.0240149, 2.87587e+09, 1.1243e+09, 6.28932, 2.45876, 3, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.00977245, 0.0244226, 2.76287e+09, 1.10553e+09, 6.04219, 2.41772, 3, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0140598, 0.0286531, 1.92037e+09, 9.42308e+08, 4.1997, 2.06076, 3, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0140549, 0.028651, 1.92104e+09, 9.42376e+08, 4.20116, 2.06091, 3, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0145588, 0.0291819, 1.85455e+09, 9.25231e+08, 4.05577, 2.02341, 3, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0279915, 0.0426343, 9.6458e+08, 6.33293e+08, 2.10947, 1.38496, 3, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0279959, 0.0426285, 9.64427e+08, 6.33379e+08, 2.10913, 1.38515, 3, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0289374, 0.0435372, 9.33049e+08, 6.2016e+08, 2.04051, 1.35624, 3, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0107625, 0.0254324, 2.50871e+09, 1.06164e+09, 5.48637, 2.32172, 1, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0107574, 0.0254508, 2.50991e+09, 1.06087e+09, 5.48898, 2.32004, 1, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0109605, 0.0256256, 2.46338e+09, 1.05363e+09, 5.38723, 2.30422, 1, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0121581, 0.0267799, 2.22075e+09, 1.00822e+09, 4.85661, 2.2049, 1, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.012158, 0.0267388, 2.22076e+09, 1.00977e+09, 4.85663, 2.20829, 1, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.012467, 0.0271049, 2.16571e+09, 9.96129e+08, 4.73625, 2.17846, 1, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0141532, 0.0287647, 1.9077e+09, 9.38649e+08, 4.17199, 2.05276, 1, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0141411, 0.0287558, 1.90933e+09, 9.3894e+08, 4.17555, 2.05339, 1, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0146262, 0.0293159, 1.846e+09, 9.21001e+08, 4.03707, 2.01416, 1, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0169152, 0.031525, 1.5962e+09, 8.56462e+08, 3.49077, 1.87302, 1, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0169024, 0.0315732, 1.59741e+09, 8.55157e+08, 3.49341, 1.87016, 1, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0173967, 0.0320803, 1.55202e+09, 8.41638e+08, 3.39415, 1.8406, 1, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0210805, 0.0357596, 1.28081e+09, 7.55042e+08, 2.80103, 1.65122, 1, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0210736, 0.0357059, 1.28122e+09, 7.56178e+08, 2.80194, 1.6537, 1, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0216819, 0.036308, 1.24528e+09, 7.43638e+08, 2.72333, 1.62628, 1, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0280742, 0.0426867, 9.61736e+08, 6.32515e+08, 2.10324, 1.38326, 1, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0280684, 0.0427522, 9.61934e+08, 6.31547e+08, 2.10368, 1.38115, 1, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0289409, 0.0440219, 9.32936e+08, 6.13331e+08, 2.04026, 1.34131, 1, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.0419374, 0.0565088, 6.43817e+08, 4.77802e+08, 1.40798, 1.04492, 1, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0419538, 0.0565702, 6.43565e+08, 4.77283e+08, 1.40743, 1.04378, 1, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0432236, 0.0578807, 6.24658e+08, 4.66477e+08, 1.36608, 1.02015, 1, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 27000000, 0.083593, 0.0987686, 3.22994e+08, 2.73366e+08, 0.706363, 0.597832, 1, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 27000000, 0.0835021, 0.0981303, 3.23345e+08, 2.75144e+08, 0.707132, 0.60172, 1, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 27000000, 0.0863041, 0.100905, 3.12847e+08, 2.67579e+08, 0.684174, 0.585176, 1, 128, Complete
Intel i5, , 27000000, 0.059047, 0.059047, 4.57263e+08, 4.57263e+08, 1, 1, 1, 1, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000828608, 0.0169112, 3.62053e+10, 1.77397e+09, 78.6548, 3.85389, 1023, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000817856, 0.0168996, 3.66813e+10, 1.77519e+09, 79.6888, 3.85654, 1023, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.00107056, 0.0172077, 2.80227e+10, 1.74341e+09, 60.8784, 3.78749, 1023, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000877984, 0.0170044, 3.41692e+10, 1.76425e+09, 74.2314, 3.83278, 1023, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.00087296, 0.017045, 3.43658e+10, 1.76005e+09, 74.6586, 3.82365, 1023, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.00105923, 0.0172474, 2.83224e+10, 1.73939e+09, 61.5295, 3.77877, 1023, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000959264, 0.0171848, 3.1274e+10, 1.74573e+09, 67.9417, 3.79253, 1023, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000955136, 0.0170657, 3.14091e+10, 1.75791e+09, 68.2353, 3.819, 1023, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.00110918, 0.0172221, 2.70469e+10, 1.74195e+09, 58.7585, 3.78433, 1023, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000782304, 0.0168988, 3.83483e+10, 1.77527e+09, 83.3103, 3.85671, 1023, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000769632, 0.0169055, 3.89797e+10, 1.77457e+09, 84.682, 3.85519, 1023, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000957472, 0.0171215, 3.13325e+10, 1.75219e+09, 68.0688, 3.80657, 1023, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000717888, 0.0168063, 4.17892e+10, 1.78504e+09, 90.7857, 3.87794, 1023, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000711136, 0.0172365, 4.2186e+10, 1.74049e+09, 91.6477, 3.78117, 1023, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000846944, 0.0170068, 3.54215e+10, 1.764e+09, 76.952, 3.83223, 1023, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000733184, 0.0169432, 4.09174e+10, 1.77062e+09, 88.8917, 3.84662, 1023, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000728736, 0.0169069, 4.11672e+10, 1.77443e+09, 89.4343, 3.85488, 1023, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000845696, 0.0170216, 3.54737e+10, 1.76247e+09, 77.0655, 3.82891, 1023, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000686208, 0.016796, 4.37185e+10, 1.78614e+09, 94.977, 3.88032, 1023, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.00067424, 0.0167896, 4.44945e+10, 1.78682e+09, 96.6629, 3.88181, 1023, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000764288, 0.0168905, 3.92522e+10, 1.77614e+09, 85.2741, 3.85861, 1023, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000706944, 0.016795, 4.24362e+10, 1.78625e+09, 92.1912, 3.88057, 1023, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000696992, 0.0168145, 4.30421e+10, 1.78417e+09, 93.5075, 3.87605, 1023, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000808672, 0.0169775, 3.70979e+10, 1.76704e+09, 80.5939, 3.83884, 1023, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.0007528, 0.0168616, 3.98512e+10, 1.77919e+09, 86.5755, 3.86524, 511, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000754464, 0.016881, 3.97633e+10, 1.77715e+09, 86.3845, 3.86079, 511, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000898912, 0.0171084, 3.33737e+10, 1.75352e+09, 72.5032, 3.80946, 511, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.00080128, 0.0175154, 3.74401e+10, 1.71278e+09, 81.3374, 3.72095, 511, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.00079248, 0.016914, 3.78558e+10, 1.77368e+09, 82.2406, 3.85325, 511, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000952096, 0.0171203, 3.15094e+10, 1.75231e+09, 68.4532, 3.80684, 511, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000890592, 0.0170277, 3.36855e+10, 1.76183e+09, 73.1805, 3.82752, 511, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000880128, 0.0170334, 3.4086e+10, 1.76124e+09, 74.0506, 3.82624, 511, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.00101232, 0.017167, 2.96349e+10, 1.74754e+09, 64.3808, 3.79647, 511, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.00074192, 0.0168764, 4.04356e+10, 1.77763e+09, 87.8451, 3.86185, 511, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000735008, 0.0168964, 4.08159e+10, 1.77553e+09, 88.6711, 3.85728, 511, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000841696, 0.0169942, 3.56423e+10, 1.76531e+09, 77.4318, 3.83508, 511, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.00070176, 0.0168655, 4.27497e+10, 1.77878e+09, 92.8722, 3.86433, 511, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000689088, 0.0173644, 4.35358e+10, 1.72768e+09, 94.5801, 3.75332, 511, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000813888, 0.0169539, 3.68601e+10, 1.7695e+09, 80.0774, 3.84418, 511, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.00072304, 0.0168207, 4.14915e+10, 1.78352e+09, 90.1389, 3.87464, 511, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000713344, 0.0168168, 4.20554e+10, 1.78393e+09, 91.3641, 3.87554, 511, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000848992, 0.0170234, 3.5336e+10, 1.76228e+09, 76.7663, 3.8285, 511, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000713728, 0.0169077, 4.20328e+10, 1.77434e+09, 91.3149, 3.8547, 511, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000707296, 0.0167997, 4.24151e+10, 1.78575e+09, 92.1453, 3.87948, 511, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000790112, 0.0169722, 3.79693e+10, 1.7676e+09, 82.487, 3.84005, 511, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000699872, 0.016813, 4.2865e+10, 1.78434e+09, 93.1227, 3.87641, 511, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000687904, 0.0167989, 4.36107e+10, 1.78583e+09, 94.7429, 3.87966, 511, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000797312, 0.0169268, 3.76264e+10, 1.77234e+09, 81.7422, 3.85034, 511, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.00071024, 0.0168746, 4.22392e+10, 1.77782e+09, 91.7633, 3.86226, 255, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000700032, 0.0167929, 4.28552e+10, 1.78647e+09, 93.1015, 3.88104, 255, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.00085264, 0.0169595, 3.51848e+10, 1.76892e+09, 76.4379, 3.84293, 255, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000757728, 0.0173464, 3.9592e+10, 1.72946e+09, 86.0124, 3.7572, 255, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000752096, 0.016861, 3.98885e+10, 1.77926e+09, 86.6565, 3.86538, 255, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000835552, 0.0169887, 3.59044e+10, 1.76588e+09, 78.0011, 3.83632, 255, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000849856, 0.0169931, 3.53001e+10, 1.76543e+09, 76.6883, 3.83533, 255, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000844032, 0.0169645, 3.55437e+10, 1.76839e+09, 77.2175, 3.84178, 255, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000957184, 0.0171132, 3.13419e+10, 1.75303e+09, 68.0893, 3.80839, 255, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000742624, 0.0168253, 4.03973e+10, 1.78303e+09, 87.7618, 3.87358, 255, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000736928, 0.0168929, 4.07095e+10, 1.77589e+09, 88.4401, 3.85806, 255, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000854752, 0.0169893, 3.50979e+10, 1.76581e+09, 76.249, 3.83617, 255, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000713312, 0.0168146, 4.20573e+10, 1.78416e+09, 91.3682, 3.87603, 255, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000707648, 0.0167814, 4.2394e+10, 1.7877e+09, 92.0995, 3.88371, 255, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.00082912, 0.016946, 3.61829e+10, 1.77032e+09, 78.6062, 3.84597, 255, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000757216, 0.0168415, 3.96188e+10, 1.78131e+09, 86.0706, 3.86984, 255, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000752736, 0.01686, 3.98546e+10, 1.77936e+09, 86.5828, 3.8656, 255, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000816416, 0.0175302, 3.6746e+10, 1.71133e+09, 79.8294, 3.7178, 255, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.0006912, 0.016777, 4.34028e+10, 1.78816e+09, 94.2911, 3.88472, 255, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000681184, 0.0167694, 4.4041e+10, 1.78897e+09, 95.6775, 3.88647, 255, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 30000000, 0.000781792, 0.0169049, 3.83734e+10, 1.77463e+09, 83.3649, 3.85533, 255, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 30000000, 0.000866592, 0.0169756, 3.46184e+10, 1.76724e+09, 75.2072, 3.83928, 255, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 30000000, 0.000865184, 0.0170042, 3.46747e+10, 1.76427e+09, 75.3296, 3.83283, 255, 128, Complete
