Device Name:         NVS 5400M,,,,,,,,,,,,,,,,,,,,,,,,
Cuda Version:        2.1,,,,,,,,,,,,,,,,,,,,,,,,
Multiprocessors:     2,,,,,,,,,,,,,,,,,,,,,,,,
Clock Rate:          950 mHz,,,,,,,,,,,,,,,,,,,,,,,,
Total Global Memory: 1073 MB,,,,,,,,,,,,,,,,,,,,,,,,
Warp Size:           32,,,,,,,,,,,,,,,,,,,,,,,,
Max Threads/Block:   1024,,,,,,,,,,,,,,,,,,,,,,,,
Max Threads-Dim:     1024 x 1024 x 64,,,,,,,,,,,,,,,,,,,,,,,,
Max Grid Size:       65535 x 65535 x 65535,,,,,,,,,,,,,,,,,,,,,,,,
Size per element:    4 bytes,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
10000000,207.52,236.916,31,2,Striding,Success,,8,0.070859572,0.153400797,0.306994524,0.614639118,0.599007194,0.608144825,0.612070021,0.61525271,0.615212417,0.614177596,0.611859817,0.607353682,0.606202824,0.685655642,0.821609931,0.850193213
10000000,103.562,134.203,31,4,Striding,Success,,16,0.111100758,0.283742472,0.594938798,1.184585109,1.184567003,1.20214214,1.21317429,1.214947777,1.215157324,1.21289424,1.208186045,1.207038201,1.201154658,1.293035129,1.4016621,1.342055249
10000000,51.7523,79.5603,31,8,Striding,Success,,32,0.153513985,0.461690143,1.066567579,2.255611744,2.319699487,2.363525465,2.369287914,2.355426218,2.355676801,2.359423996,2.355032553,2.348075714,2.344967397,2.304986951,2.228115948,2.108671401
10000000,26.1699,57.875,31,16,Striding,Success,,64,0.308971126,0.918295407,2.115809877,4.061147785,4.129825735,4.190531292,4.189064649,4.188843893,4.189042007,4.195720906,4.177520359,4.202694605,4.090627186,4.080869673,3.936952875,3.56858768
10000000,13.3638,45.0953,31,32,Striding,Success,,128,0.619004641,1.821718409,3.864628304,5.982488677,6.087216061,6.10105312,6.067355475,6.117197613,6.155752451,6.15717072,6.142141031,6.221863629,6.132760415,6.017571308,5.783269189,5.072944026
10000000,7.50637,39.3181,31,64,Striding,Success,,256,1.216368395,3.401879374,5.843378604,5.398496083,6.120168522,6.064423743,6.023101509,6.309597712,6.411449608,6.452311176,6.420160131,6.548041502,6.594888748,6.559264008,5.582507662,3.75814973
10000000,5.09264,36.7707,31,128,Striding,Success,,512,2.371916509,5.287702169,5.11721729,6.072454173,5.979419225,6.216947399,6.115918354,6.412550395,6.476115668,6.497970956,6.529546197,6.551002726,6.327434531,5.438043146,3.690898007,2.170549149
10000000,5.06522,32.844,31,256,Striding,Success,,1024,4.066672439,5.255519991,5.787069447,6.039247315,6.11295157,6.170308476,6.145794096,6.088172448,5.91617731,5.649048318,5.195458164,4.178832461,3.202257695,2.262872827,1.447705154,0.836578448
10000000,5.18445,36.7692,31,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.0712,36.7772,31,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,408.857,440.343,63,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,203.958,232.817,63,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,101.83,132.263,63,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,50.9747,79.7911,63,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,25.7873,57.5783,63,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.116,44.9361,63,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.39763,37.5214,63,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.08109,36.7706,63,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.11178,36.7683,63,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,4.98637,35.1463,63,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.02406,36.6936,63,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,405.468,437.147,127,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,202.28,233.946,127,2,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,101.134,132.817,127,4,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,50.6478,82.3901,127,8,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,25.5528,57.245,127,16,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,13.0841,44.8076,127,32,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,7.40022,40.1821,127,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.10931,36.5634,127,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.14685,36.8228,127,256,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.06874,36.5746,127,512,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.0441,35.4729,127,1024,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,403.538,435.076,255,1,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,201.576,233.327,255,2,Striding,Success,,,,,,,,,,,,,,,,,,
