Device Type, Vector Size, Compute Time (s), Data Transfer Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Number of GPU Blocks, Number of Threads per Block, Completion Status
NVS 5400M, 21000000, 0.186935, 0.0202151, 0.20715, 1.12338e+008, 1.01376e+008, 255, 4, Complete
NVS 5400M, 21000000, 0.00755354, 0.0224399, 0.0299935, 2.78015e+009, 7.00152e+008, 127, 1024, Complete
NVS 5400M, 21000000, 0.00591347, 0.0225083, 0.0284218, 3.55121e+009, 7.3887e+008, 127, 512, Complete
NVS 5400M, 21000000, 0.00566986, 0.022168, 0.0278379, 3.7038e+009, 7.54368e+008, 127, 256, Complete
NVS 5400M, 21000000, 0.00644602, 0.0225953, 0.0290413, 3.25783e+009, 7.23107e+008, 127, 128, Complete
NVS 5400M, 21000000, 0.0119027, 0.0257659, 0.0376686, 1.7643e+009, 5.57494e+008, 127, 64, Complete
NVS 5400M, 21000000, 0.0235276, 0.0200077, 0.0435352, 8.92571e+008, 4.82368e+008, 127, 32, Complete
NVS 5400M, 21000000, 0.0471873, 0.0202648, 0.0674521, 4.45035e+008, 3.11332e+008, 127, 16, Complete
NVS 5400M, 21000000, 0.0942984, 0.0212574, 0.115556, 2.22697e+008, 1.8173e+008, 127, 8, Complete
NVS 5400M, 21000000, 0.187589, 0.0206613, 0.20825, 1.11947e+008, 1.0084e+008, 127, 4, Complete
NVS 5400M, 21000000, 0.00693782, 0.0199928, 0.0269306, 3.02689e+009, 7.79782e+008, 63, 1024, Complete
NVS 5400M, 21000000, 0.00571328, 0.0202108, 0.025924, 3.67565e+009, 8.10059e+008, 63, 512, Complete
NVS 5400M, 21000000, 0.00580374, 0.0211202, 0.0269239, 3.61835e+009, 7.79976e+008, 63, 256, Complete
NVS 5400M, 21000000, 0.00642483, 0.0223536, 0.0287785, 3.26857e+009, 7.29712e+008, 63, 128, Complete
NVS 5400M, 21000000, 0.0119205, 0.0199889, 0.0319094, 1.76167e+009, 6.58113e+008, 63, 64, Complete
NVS 5400M, 21000000, 0.0237011, 0.0208583, 0.0445594, 8.86034e+008, 4.71281e+008, 63, 32, Complete
NVS 5400M, 21000000, 0.0475303, 0.0195006, 0.067031, 4.41823e+008, 3.13288e+008, 63, 16, Complete
NVS 5400M, 21000000, 0.0950989, 0.0200602, 0.115159, 2.20823e+008, 1.82356e+008, 63, 8, Complete
NVS 5400M, 21000000, 0.189043, 0.0222866, 0.21133, 1.11086e+008, 9.93708e+007, 63, 4, Complete
NVS 5400M, 21000000, 0.0067297, 0.0225796, 0.0293092, 3.1205e+009, 7.16497e+008, 31, 1024, Complete
NVS 5400M, 21000000, 0.00588326, 0.0213151, 0.0271983, 3.56945e+009, 7.72106e+008, 31, 512, Complete
NVS 5400M, 21000000, 0.0058033, 0.0223752, 0.0281785, 3.61863e+009, 7.45248e+008, 31, 256, Complete
NVS 5400M, 21000000, 0.00650986, 0.0218103, 0.0283202, 3.22588e+009, 7.4152e+008, 31, 128, Complete
NVS 5400M, 21000000, 0.01209, 0.0224685, 0.0345584, 1.73698e+009, 6.07666e+008, 31, 64, Complete
NVS 5400M, 21000000, 0.0239887, 0.0227246, 0.0467133, 8.75412e+008, 4.49551e+008, 31, 32, Complete
NVS 5400M, 21000000, 0.0482639, 0.022378, 0.070642, 4.35108e+008, 2.97274e+008, 31, 16, Complete
NVS 5400M, 21000000, 0.0964782, 0.0226776, 0.119156, 2.17666e+008, 1.7624e+008, 31, 8, Complete
NVS 5400M, 21000000, 0.191954, 0.0231509, 0.215105, 1.09401e+008, 9.76267e+007, 31, 4, Complete
NVS 5400M, 21000000, 0.00673635, 0.0194326, 0.026169, 3.11741e+009, 8.02477e+008, 15, 1024, Complete
NVS 5400M, 21000000, 0.00594438, 0.0218983, 0.0278427, 3.53275e+009, 7.54238e+008, 15, 512, Complete
NVS 5400M, 21000000, 0.00730394, 0.0208461, 0.0281501, 2.87516e+009, 7.46001e+008, 15, 256, Complete
NVS 5400M, 21000000, 0.00670506, 0.0200926, 0.0267977, 3.13196e+009, 7.8365e+008, 15, 128, Complete
NVS 5400M, 21000000, 0.0124615, 0.0197687, 0.0322303, 1.68519e+009, 6.51561e+008, 15, 64, Complete
NVS 5400M, 21000000, 0.0248272, 0.0202055, 0.0450327, 8.45847e+008, 4.66327e+008, 15, 32, Complete
NVS 5400M, 21000000, 0.0472896, 0.0208976, 0.0681872, 4.44072e+008, 3.07976e+008, 15, 16, Complete
NVS 5400M, 21000000, 0.0930631, 0.0199046, 0.112968, 2.25653e+008, 1.85894e+008, 15, 8, Complete
NVS 5400M, 21000000, 0.186155, 0.0197142, 0.205869, 1.12809e+008, 1.02007e+008, 15, 4, Complete
NVS 5400M, 21000000, 0.00711357, 0.0200249, 0.0271385, 2.9521e+009, 7.73809e+008, 7, 1024, Complete
NVS 5400M, 21000000, 0.00781021, 0.0199928, 0.027803, 2.68879e+009, 7.55314e+008, 7, 512, Complete
NVS 5400M, 21000000, 0.00715114, 0.0203116, 0.0274627, 2.9366e+009, 7.64673e+008, 7, 256, Complete
NVS 5400M, 21000000, 0.0133122, 0.0201292, 0.0334415, 1.5775e+009, 6.27963e+008, 7, 128, Complete
NVS 5400M, 21000000, 0.0265436, 0.0200159, 0.0465595, 7.91152e+008, 4.51036e+008, 7, 64, Complete
NVS 5400M, 21000000, 0.0532253, 0.0200728, 0.0732981, 3.94549e+008, 2.86501e+008, 7, 32, Complete
NVS 5400M, 21000000, 0.0950225, 0.0195105, 0.114533, 2.21e+008, 1.83353e+008, 7, 16, Complete
NVS 5400M, 21000000, 0.185878, 0.0202499, 0.206128, 1.12977e+008, 1.01879e+008, 7, 8, Complete
NVS 5400M, 21000000, 0.371181, 0.0207045, 0.391886, 5.65762e+007, 5.35871e+007, 7, 4, Complete
NVS 5400M, 21000000, 0.00819421, 0.0194005, 0.0275947, 2.56279e+009, 7.61016e+008, 3, 1024, Complete
NVS 5400M, 21000000, 0.00820237, 0.0201524, 0.0283547, 2.56024e+009, 7.40617e+008, 3, 512, Complete
NVS 5400M, 21000000, 0.0154931, 0.0199114, 0.0354045, 1.35544e+009, 5.93145e+008, 3, 256, Complete
NVS 5400M, 21000000, 0.0309726, 0.019841, 0.0508136, 6.78018e+008, 4.13275e+008, 3, 128, Complete
NVS 5400M, 21000000, 0.0622813, 0.0208403, 0.0831216, 3.3718e+008, 2.52642e+008, 3, 64, Complete
NVS 5400M, 21000000, 0.124642, 0.0201226, 0.144765, 1.68482e+008, 1.45063e+008, 3, 32, Complete
NVS 5400M, 21000000, 0.198064, 0.0197058, 0.21777, 1.06026e+008, 9.64319e+007, 3, 16, Complete
NVS 5400M, 21000000, 0.373373, 0.0216364, 0.395009, 5.62441e+007, 5.31634e+007, 3, 8, Complete
NVS 5400M, 21000000, 0.542447, 0.0216995, 0.564147, 3.87134e+007, 3.72244e+007, 3, 4, Complete
NVS 5400M, 21000000, 0.0120701, 0.0203569, 0.032427, 1.73983e+009, 6.47609e+008, 1, 1024, Complete
NVS 5400M, 21000000, 0.0232236, 0.020249, 0.0434726, 9.04253e+008, 4.83063e+008, 1, 512, Complete
NVS 5400M, 21000000, 0.0466929, 0.0206548, 0.0673477, 4.49748e+008, 3.11815e+008, 1, 256, Complete
NVS 5400M, 21000000, 0.0931445, 0.0242717, 0.117416, 2.25456e+008, 1.78851e+008, 1, 128, Complete
NVS 5400M, 21000000, 0.186671, 0.0212718, 0.207943, 1.12498e+008, 1.00989e+008, 1, 64, Complete
NVS 5400M, 21000000, 0.371405, 0.0197198, 0.391125, 5.65421e+007, 5.36913e+007, 1, 32, Complete
NVS 5400M, 21000000, 0.535052, 0.0224487, 0.557501, 3.92485e+007, 3.76681e+007, 1, 16, Complete
NVS 5400M, 21000000, 0.862971, 0.0224295, 0.8854, 2.43345e+007, 2.37181e+007, 1, 8, Complete
NVS 5400M, 21000000, 1.51557, 0.0223343, 1.5379, 1.38562e+007, 1.3655e+007, 1, 4, Complete
Windows with i5, 21000000, 0.054, 0, 0.054, 3.88889e+008, 3.88889e+008, 1, 1, Complete
NVS 5400M, 23100000, 1.39493, 0.0248663, 1.41979, 1.656e+007, 1.627e+007, 65535, 1024, Complete
NVS 5400M, 23100000, 0.570947, 0.0238131, 0.59476, 4.04591e+007, 3.88392e+007, 65535, 512, Complete
NVS 5400M, 23100000, 0.268828, 0.0219879, 0.290816, 8.59284e+007, 7.94316e+007, 65535, 256, Complete
NVS 5400M, 23100000, 0.130224, 0.0221187, 0.152343, 1.77386e+008, 1.51632e+008, 65535, 128, Complete
NVS 5400M, 23100000, 0.0757731, 0.0240182, 0.0997913, 3.04858e+008, 2.31483e+008, 65535, 64, Complete
NVS 5400M, 23100000, 0.0777249, 0.0260886, 0.103813, 2.97202e+008, 2.22514e+008, 65535, 32, Complete
NVS 5400M, 23100000, 0.0853787, 0.0245745, 0.109953, 2.70559e+008, 2.1009e+008, 65535, 16, Complete
NVS 5400M, 23100000, 0.107696, 0.0247467, 0.132442, 2.14493e+008, 1.74415e+008, 65535, 8, Complete
NVS 5400M, 23100000, 0.161082, 0.022656, 0.183738, 1.43405e+008, 1.25722e+008, 65535, 4, Complete
NVS 5400M, 23100000, 0.69535, 0.02463, 0.71998, 3.32207e+007, 3.20842e+007, 32767, 1024, Complete
NVS 5400M, 23100000, 0.286028, 0.0245622, 0.31059, 8.07613e+007, 7.43745e+007, 32767, 512, Complete
NVS 5400M, 23100000, 0.136234, 0.0247823, 0.161016, 1.69561e+008, 1.43464e+008, 32767, 256, Complete
NVS 5400M, 23100000, 0.0674732, 0.0237612, 0.0912344, 3.42358e+008, 2.53194e+008, 32767, 128, Complete
NVS 5400M, 23100000, 0.0439134, 0.0246079, 0.0685214, 5.26035e+008, 3.37121e+008, 32767, 64, Complete
NVS 5400M, 23100000, 0.0519776, 0.0227814, 0.074759, 4.44422e+008, 3.08993e+008, 32767, 32, Complete
NVS 5400M, 23100000, 0.063112, 0.0244808, 0.0875928, 3.66016e+008, 2.6372e+008, 32767, 16, Complete
NVS 5400M, 23100000, 0.0894189, 0.0227779, 0.112197, 2.58335e+008, 2.05888e+008, 32767, 8, Complete
NVS 5400M, 23100000, 0.142134, 0.0244989, 0.166633, 1.62522e+008, 1.38628e+008, 32767, 4, Complete
NVS 5400M, 23100000, 0.345587, 0.0242919, 0.369879, 6.68428e+007, 6.24529e+007, 16383, 1024, Complete
NVS 5400M, 23100000, 0.143685, 0.0246202, 0.168305, 1.60769e+008, 1.37251e+008, 16383, 512, Complete
NVS 5400M, 23100000, 0.0699617, 0.0246455, 0.0946072, 3.30181e+008, 2.44167e+008, 16383, 256, Complete
NVS 5400M, 23100000, 0.0361284, 0.0246288, 0.0607572, 6.39386e+008, 3.80202e+008, 16383, 128, Complete
NVS 5400M, 23100000, 0.0282527, 0.0231062, 0.0513589, 8.17622e+008, 4.49776e+008, 16383, 64, Complete
NVS 5400M, 23100000, 0.0390006, 0.0232341, 0.0622347, 5.92298e+008, 3.71175e+008, 16383, 32, Complete
NVS 5400M, 23100000, 0.0520943, 0.0245858, 0.07668, 4.43427e+008, 3.01252e+008, 16383, 16, Complete
NVS 5400M, 23100000, 0.0827127, 0.0244895, 0.107202, 2.7928e+008, 2.15481e+008, 16383, 8, Complete
NVS 5400M, 23100000, 0.180277, 0.0220257, 0.202303, 1.28136e+008, 1.14185e+008, 16383, 4, Complete
NVS 5400M, 23100000, 0.170788, 0.0243801, 0.195168, 1.35255e+008, 1.18359e+008, 8191, 1024, Complete
NVS 5400M, 23100000, 0.0725112, 0.0245413, 0.0970525, 3.18571e+008, 2.38016e+008, 8191, 512, Complete
NVS 5400M, 23100000, 0.0368142, 0.0234928, 0.060307, 6.27475e+008, 3.8304e+008, 8191, 256, Complete
NVS 5400M, 23100000, 0.0205499, 0.0247772, 0.0453271, 1.12409e+009, 5.09629e+008, 8191, 128, Complete
NVS 5400M, 23100000, 0.0204345, 0.0243855, 0.04482, 1.13044e+009, 5.15395e+008, 8191, 64, Complete
NVS 5400M, 23100000, 0.032462, 0.0245327, 0.0569947, 7.11602e+008, 4.05301e+008, 8191, 32, Complete
NVS 5400M, 23100000, 0.0577038, 0.0246162, 0.08232, 4.0032e+008, 2.80612e+008, 8191, 16, Complete
NVS 5400M, 23100000, 0.109298, 0.0245261, 0.133824, 2.11349e+008, 1.72614e+008, 8191, 8, Complete
NVS 5400M, 23100000, 0.212499, 0.0246193, 0.237118, 1.08707e+008, 9.74199e+007, 8191, 4, Complete
NVS 5400M, 23100000, 0.0832428, 0.0245479, 0.107791, 2.77502e+008, 2.14304e+008, 4095, 1024, Complete
NVS 5400M, 23100000, 0.0368882, 0.024466, 0.0613542, 6.26217e+008, 3.76502e+008, 4095, 512, Complete
NVS 5400M, 23100000, 0.0202939, 0.0232684, 0.0435623, 1.13827e+009, 5.30275e+008, 4095, 256, Complete
NVS 5400M, 23100000, 0.0128949, 0.0244995, 0.0373944, 1.7914e+009, 6.17739e+008, 4095, 128, Complete
NVS 5400M, 23100000, 0.0165076, 0.0247813, 0.0412889, 1.39936e+009, 5.59473e+008, 4095, 64, Complete
NVS 5400M, 23100000, 0.0291755, 0.024731, 0.0539065, 7.91761e+008, 4.2852e+008, 4095, 32, Complete
NVS 5400M, 23100000, 0.054852, 0.021274, 0.076126, 4.21133e+008, 3.03444e+008, 4095, 16, Complete
NVS 5400M, 23100000, 0.106965, 0.0213999, 0.128365, 2.15958e+008, 1.79956e+008, 4095, 8, Complete
NVS 5400M, 23100000, 0.208522, 0.0227403, 0.231263, 1.10779e+008, 9.98864e+007, 4095, 4, Complete
NVS 5400M, 23100000, 0.0395785, 0.0226285, 0.0622071, 5.8365e+008, 3.7134e+008, 2047, 1024, Complete
NVS 5400M, 23100000, 0.0191258, 0.0246495, 0.0437752, 1.2078e+009, 5.27696e+008, 2047, 512, Complete
NVS 5400M, 23100000, 0.0120364, 0.024511, 0.0365475, 1.91917e+009, 6.32055e+008, 2047, 256, Complete
NVS 5400M, 23100000, 0.00926733, 0.0246604, 0.0339278, 2.49263e+009, 6.80858e+008, 2047, 128, Complete
NVS 5400M, 23100000, 0.0145611, 0.0213276, 0.0358887, 1.58642e+009, 6.43657e+008, 2047, 64, Complete
NVS 5400M, 23100000, 0.0275406, 0.0231998, 0.0507405, 8.38761e+008, 4.55258e+008, 2047, 32, Complete
NVS 5400M, 23100000, 0.0535321, 0.021288, 0.0748201, 4.31517e+008, 3.0874e+008, 2047, 16, Complete
NVS 5400M, 23100000, 0.104791, 0.0245754, 0.129366, 2.20439e+008, 1.78563e+008, 2047, 8, Complete
NVS 5400M, 23100000, 0.206656, 0.0243259, 0.230982, 1.1178e+008, 1.00008e+008, 2047, 4, Complete
NVS 5400M, 23100000, 0.0176876, 0.024, 0.0416876, 1.306e+009, 5.54121e+008, 1023, 1024, Complete
NVS 5400M, 23100000, 0.0102756, 0.0244491, 0.0347246, 2.24805e+009, 6.65234e+008, 1023, 512, Complete
NVS 5400M, 23100000, 0.00791168, 0.0244719, 0.0323836, 2.91973e+009, 7.13325e+008, 1023, 256, Complete
NVS 5400M, 23100000, 0.00755155, 0.0296298, 0.0371813, 3.05897e+009, 6.2128e+008, 1023, 128, Complete
NVS 5400M, 23100000, 0.0135987, 0.0271605, 0.0407592, 1.69869e+009, 5.66743e+008, 1023, 64, Complete
NVS 5400M, 23100000, 0.0267157, 0.0247456, 0.0514614, 8.64659e+008, 4.4888e+008, 1023, 32, Complete
NVS 5400M, 23100000, 0.0523113, 0.0224349, 0.0747461, 4.41587e+008, 3.09046e+008, 1023, 16, Complete
NVS 5400M, 23100000, 0.103791, 0.0237722, 0.127564, 2.22562e+008, 1.81086e+008, 1023, 8, Complete
NVS 5400M, 23100000, 0.205617, 0.0250872, 0.230705, 1.12345e+008, 1.00128e+008, 1023, 4, Complete
NVS 5400M, 23100000, 0.0122385, 0.0224532, 0.0346916, 1.88749e+009, 6.65866e+008, 511, 1024, Complete
NVS 5400M, 23100000, 0.00805408, 0.0220365, 0.0300906, 2.86811e+009, 7.67682e+008, 511, 512, Complete
NVS 5400M, 23100000, 0.00689158, 0.0221048, 0.0289964, 3.35191e+009, 7.9665e+008, 511, 256, Complete
NVS 5400M, 23100000, 0.00728925, 0.0226033, 0.0298926, 3.16905e+009, 7.72767e+008, 511, 128, Complete
NVS 5400M, 23100000, 0.0133519, 0.0220853, 0.0354372, 1.73009e+009, 6.51857e+008, 511, 64, Complete
NVS 5400M, 23100000, 0.0262425, 0.0218805, 0.048123, 8.80253e+008, 4.8002e+008, 511, 32, Complete
NVS 5400M, 23100000, 0.0519499, 0.0218685, 0.0738184, 4.44659e+008, 3.1293e+008, 511, 16, Complete
NVS 5400M, 23100000, 0.103374, 0.0244085, 0.127782, 2.2346e+008, 1.80776e+008, 511, 8, Complete
NVS 5400M, 23100000, 0.205433, 0.0244109, 0.229844, 1.12445e+008, 1.00503e+008, 511, 4, Complete
NVS 5400M, 23100000, 0.00950406, 0.0214306, 0.0309347, 2.43054e+009, 7.46735e+008, 255, 1024, Complete
NVS 5400M, 23100000, 0.00694912, 0.0229275, 0.0298766, 3.32416e+009, 7.7318e+008, 255, 512, Complete
NVS 5400M, 23100000, 0.00639178, 0.0219755, 0.0283672, 3.61402e+009, 8.1432e+008, 255, 256, Complete
NVS 5400M, 23100000, 0.00714739, 0.0245871, 0.0317345, 3.23195e+009, 7.27914e+008, 255, 128, Complete
NVS 5400M, 23100000, 0.0131213, 0.023727, 0.0368484, 1.76049e+009, 6.26894e+008, 255, 64, Complete
NVS 5400M, 23100000, 0.0259836, 0.0253546, 0.0513382, 8.89021e+008, 4.49957e+008, 255, 32, Complete
NVS 5400M, 23100000, 0.0518158, 0.0224766, 0.0742925, 4.4581e+008, 3.10933e+008, 255, 16, Complete
NVS 5400M, 23100000, 0.103291, 0.0281318, 0.131422, 2.23641e+008, 1.75769e+008, 255, 8, Complete
NVS 5400M, 23100000, 0.205592, 0.0260641, 0.231656, 1.12358e+008, 9.97167e+007, 255, 4, Complete
NVS 5400M, 23100000, 0.00816838, 0.0272826, 0.0354509, 2.82798e+009, 6.51605e+008, 127, 1024, Complete
NVS 5400M, 23100000, 0.00643642, 0.021811, 0.0282474, 3.58895e+009, 8.17774e+008, 127, 512, Complete
NVS 5400M, 23100000, 0.00621632, 0.0225061, 0.0287224, 3.71602e+009, 8.0425e+008, 127, 256, Complete
NVS 5400M, 23100000, 0.00708758, 0.0222995, 0.029387, 3.25922e+009, 7.86061e+008, 127, 128, Complete
NVS 5400M, 23100000, 0.0130913, 0.0237942, 0.0368855, 1.76453e+009, 6.26262e+008, 127, 64, Complete
NVS 5400M, 23100000, 0.0258761, 0.0233205, 0.0491966, 8.92716e+008, 4.69545e+008, 127, 32, Complete
NVS 5400M, 23100000, 0.0519153, 0.0219506, 0.0738659, 4.44956e+008, 3.12729e+008, 127, 16, Complete
NVS 5400M, 23100000, 0.103798, 0.0219041, 0.125702, 2.22548e+008, 1.83768e+008, 127, 8, Complete
NVS 5400M, 23100000, 0.206364, 0.0225844, 0.228949, 1.11938e+008, 1.00896e+008, 127, 4, Complete
NVS 5400M, 23100000, 0.00755526, 0.0221099, 0.0296652, 3.05747e+009, 7.78691e+008, 63, 1024, Complete
NVS 5400M, 23100000, 0, 0, 0, 1.#INF, 1.#INF, 63, 512, GPU failed to reduce correctly!
NVS 5400M, 23100000, 0.00638083, 0.0220899, 0.0284708, 3.62022e+009, 8.11359e+008, 63, 256, Complete
NVS 5400M, 23100000, 0.00707133, 0.0212819, 0.0283532, 3.26671e+009, 8.14721e+008, 63, 128, Complete
NVS 5400M, 23100000, 0.0131134, 0.0224528, 0.0355662, 1.76156e+009, 6.49493e+008, 63, 64, Complete
NVS 5400M, 23100000, 0.0260494, 0.0220604, 0.0481098, 8.86775e+008, 4.80152e+008, 63, 32, Complete
NVS 5400M, 23100000, 0.0522612, 0.0244383, 0.0766995, 4.42011e+008, 3.01175e+008, 63, 16, Complete
NVS 5400M, 23100000, 0.104398, 0.0219338, 0.126332, 2.21268e+008, 1.82851e+008, 63, 8, Complete
NVS 5400M, 23100000, 0.207963, 0.0213604, 0.229324, 1.11077e+008, 1.00731e+008, 63, 4, Complete
NVS 5400M, 23100000, 0.00735779, 0.0213293, 0.0286871, 3.13953e+009, 8.05241e+008, 31, 1024, Complete
NVS 5400M, 23100000, 0.00646512, 0.0244176, 0.0308827, 3.57302e+009, 7.47992e+008, 31, 512, Complete
NVS 5400M, 23100000, 0.00638458, 0.02204, 0.0284245, 3.61809e+009, 8.12678e+008, 31, 256, Complete
NVS 5400M, 23100000, 0.00716867, 0.0226607, 0.0298294, 3.22235e+009, 7.74404e+008, 31, 128, Complete
NVS 5400M, 23100000, 0.0132965, 0.0220417, 0.0353382, 1.73729e+009, 6.53683e+008, 31, 64, Complete
NVS 5400M, 23100000, 0.0263908, 0.0213175, 0.0477084, 8.75303e+008, 4.84192e+008, 31, 32, Complete
NVS 5400M, 23100000, 0.0530843, 0.0244234, 0.0775076, 4.35157e+008, 2.98035e+008, 31, 16, Complete
NVS 5400M, 23100000, 0.106317, 0.02528, 0.131597, 2.17275e+008, 1.75536e+008, 31, 8, Complete
NVS 5400M, 23100000, 0.211171, 0.0218356, 0.233006, 1.0939e+008, 9.9139e+007, 31, 4, Complete
NVS 5400M, 23100000, 0.00739309, 0.0219627, 0.0293558, 3.12454e+009, 7.86897e+008, 15, 1024, Complete
NVS 5400M, 23100000, 0.00653075, 0.0232642, 0.0297949, 3.53711e+009, 7.75299e+008, 15, 512, Complete
NVS 5400M, 23100000, 0.00802506, 0.0224012, 0.0304262, 2.87848e+009, 7.59214e+008, 15, 256, Complete
NVS 5400M, 23100000, 0.00737328, 0.0232684, 0.0306416, 3.13293e+009, 7.53876e+008, 15, 128, Complete
NVS 5400M, 23100000, 0.0137037, 0.0227835, 0.0364872, 1.68567e+009, 6.33099e+008, 15, 64, Complete
NVS 5400M, 23100000, 0.0272897, 0.0220945, 0.0493842, 8.46472e+008, 4.67761e+008, 15, 32, Complete
NVS 5400M, 23100000, 0.0520258, 0.0235072, 0.0755331, 4.4401e+008, 3.05826e+008, 15, 16, Complete
NVS 5400M, 23100000, 0.102371, 0.0245289, 0.1269, 2.25649e+008, 1.82033e+008, 15, 8, Complete
NVS 5400M, 23100000, 0.20477, 0.0232834, 0.228054, 1.12809e+008, 1.01292e+008, 15, 4, Complete
NVS 5400M, 23100000, 0.00782544, 0.0244066, 0.032232, 2.95191e+009, 7.16678e+008, 7, 1024, Complete
NVS 5400M, 23100000, 0.00855949, 0.0220889, 0.0306484, 2.69876e+009, 7.53711e+008, 7, 512, Complete
NVS 5400M, 23100000, 0.00786909, 0.0214261, 0.0292952, 2.93554e+009, 7.88525e+008, 7, 256, Complete
NVS 5400M, 23100000, 0.0146493, 0.0230064, 0.0376557, 1.57687e+009, 6.13453e+008, 7, 128, Complete
NVS 5400M, 23100000, 0.0292177, 0.0243956, 0.0536133, 7.90617e+008, 4.30863e+008, 7, 64, Complete
NVS 5400M, 23100000, 0.0585453, 0.0232753, 0.0818206, 3.94566e+008, 2.82325e+008, 7, 32, Complete
NVS 5400M, 23100000, 0.10456, 0.022134, 0.126693, 2.20927e+008, 1.8233e+008, 7, 16, Complete
NVS 5400M, 23100000, 0.204442, 0.0221374, 0.226579, 1.1299e+008, 1.01951e+008, 7, 8, Complete
NVS 5400M, 23100000, 0.406503, 0.0232288, 0.429732, 5.68261e+007, 5.37544e+007, 7, 4, Complete
NVS 5400M, 23100000, 0.0090024, 0.0243762, 0.0333786, 2.56598e+009, 6.9206e+008, 3, 1024, Complete
NVS 5400M, 23100000, 0.00901936, 0.0246024, 0.0336217, 2.56116e+009, 6.87056e+008, 3, 512, Complete
NVS 5400M, 23100000, 0.0170474, 0.0232294, 0.0402768, 1.35505e+009, 5.73532e+008, 3, 256, Complete
NVS 5400M, 23100000, 0.03408, 0.0231785, 0.0572585, 6.77818e+008, 4.03434e+008, 3, 128, Complete
NVS 5400M, 23100000, 0.0686363, 0.0214085, 0.0900448, 3.36557e+008, 2.56539e+008, 3, 64, Complete
NVS 5400M, 23100000, 0.137114, 0.0245457, 0.16166, 1.68473e+008, 1.42893e+008, 3, 32, Complete
NVS 5400M, 23100000, 0.217443, 0.0221259, 0.239569, 1.06235e+008, 9.64233e+007, 3, 16, Complete
NVS 5400M, 23100000, 0.410169, 0.024629, 0.434798, 5.63182e+007, 5.31281e+007, 3, 8, Complete
NVS 5400M, 23100000, 0.596691, 0.022905, 0.619596, 3.87135e+007, 3.72824e+007, 3, 4, Complete
NVS 5400M, 23100000, 0.0132729, 0.0220833, 0.0353562, 1.74039e+009, 6.53351e+008, 1, 1024, Complete
NVS 5400M, 23100000, 0.0255521, 0.02265, 0.0482021, 9.04037e+008, 4.79232e+008, 1, 512, Complete
NVS 5400M, 23100000, 0.0513563, 0.0232012, 0.0745575, 4.49799e+008, 3.09828e+008, 1, 256, Complete
NVS 5400M, 23100000, 0.10246, 0.0228399, 0.1253, 2.25453e+008, 1.84357e+008, 1, 128, Complete
NVS 5400M, 23100000, 0.205305, 0.0247552, 0.23006, 1.12515e+008, 1.00408e+008, 1, 64, Complete
NVS 5400M, 23100000, 0.409, 0.0247253, 0.433725, 5.64793e+007, 5.32596e+007, 1, 32, Complete
NVS 5400M, 23100000, 0.589089, 0.0245888, 0.613677, 3.92131e+007, 3.76419e+007, 1, 16, Complete
NVS 5400M, 23100000, 0.95007, 0.0213488, 0.971419, 2.4314e+007, 2.37797e+007, 1, 8, Complete
NVS 5400M, 23100000, 1.66724, 0.0242399, 1.69148, 1.38552e+007, 1.36567e+007, 1, 4, Complete
Windows with i5, 23100000, 0.056, 0, 0.056, 4.125e+008, 4.125e+008, 1, 1, Complete
NVS 5400M, 18000000, 1.39292, 0.0174195, 1.41034, 1.29225e+007, 1.27629e+007, 65535, 1024, Complete
NVS 5400M, 18000000, 0.569519, 0.0192738, 0.588792, 3.16056e+007, 3.0571e+007, 65535, 512, Complete
NVS 5400M, 18000000, 0.267378, 0.0196939, 0.287072, 6.73203e+007, 6.2702e+007, 65535, 256, Complete
NVS 5400M, 18000000, 0.128965, 0.0193089, 0.148274, 1.39573e+008, 1.21397e+008, 65535, 128, Complete
NVS 5400M, 18000000, 0.0730711, 0.0181256, 0.0911967, 2.46335e+008, 1.97375e+008, 65535, 64, Complete
NVS 5400M, 18000000, 0.0721161, 0.0173766, 0.0894927, 2.49597e+008, 2.01134e+008, 65535, 32, Complete
NVS 5400M, 18000000, 0.0766542, 0.01827, 0.0949242, 2.34821e+008, 1.89625e+008, 65535, 16, Complete
NVS 5400M, 18000000, 0.0910346, 0.0198594, 0.110894, 1.97727e+008, 1.62317e+008, 65535, 8, Complete
NVS 5400M, 18000000, 0.130266, 0.0172672, 0.147533, 1.38179e+008, 1.22007e+008, 65535, 4, Complete
NVS 5400M, 18000000, 0.693682, 0.0190591, 0.712741, 2.59485e+007, 2.52546e+007, 32767, 1024, Complete
NVS 5400M, 18000000, 0.284868, 0.0182483, 0.303116, 6.31873e+007, 5.93832e+007, 32767, 512, Complete
NVS 5400M, 18000000, 0.134901, 0.0189968, 0.153898, 1.33431e+008, 1.16961e+008, 32767, 256, Complete
NVS 5400M, 18000000, 0.0662307, 0.0179563, 0.084187, 2.71777e+008, 2.1381e+008, 32767, 128, Complete
NVS 5400M, 18000000, 0.0411391, 0.0187115, 0.0598506, 4.3754e+008, 3.00749e+008, 32767, 64, Complete
NVS 5400M, 18000000, 0.0462532, 0.0193046, 0.0655577, 3.89163e+008, 2.74567e+008, 32767, 32, Complete
NVS 5400M, 18000000, 0.0540766, 0.0182087, 0.0722852, 3.32861e+008, 2.49013e+008, 32767, 16, Complete
