Device Type, Vector Size, Compute Time (s), Data Transfer Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Number of GPU Blocks, Number of Threads per Block, Completion Status
NVS 5400M, 21000000, 0.0116217, 0.0686787, 0.0803004, 1.80696e+009, 2.61518e+008, 511, 1024, Complete
NVS 5400M, 21000000, 0.00754477, 0.0686188, 0.0761636, 2.78339e+009, 2.75722e+008, 511, 512, Complete
NVS 5400M, 21000000, 0.00635558, 0.0687433, 0.0750989, 3.30418e+009, 2.79631e+008, 511, 256, Complete
NVS 5400M, 21000000, 0.00665552, 0.0687039, 0.0753594, 3.15528e+009, 2.78665e+008, 511, 128, Complete
NVS 5400M, 21000000, 0.012213, 0.0685968, 0.0808098, 1.71948e+009, 2.59869e+008, 511, 64, Complete
NVS 5400M, 21000000, 0.0238572, 0.0697365, 0.0935937, 8.80238e+008, 2.24374e+008, 511, 32, Complete
NVS 5400M, 21000000, 0.0472444, 0.0686788, 0.115923, 4.44497e+008, 1.81155e+008, 511, 16, Complete
NVS 5400M, 21000000, 0.0940446, 0.0688355, 0.16288, 2.23298e+008, 1.28929e+008, 511, 8, Complete
NVS 5400M, 21000000, 0.186775, 0.0697956, 0.25657, 1.12435e+008, 8.18489e+007, 511, 4, Complete
NVS 5400M, 21000000, 0.00890182, 0.0690754, 0.0779772, 2.35907e+009, 2.6931e+008, 255, 1024, Complete
NVS 5400M, 21000000, 0.00643354, 0.068691, 0.0751246, 3.26415e+009, 2.79536e+008, 255, 512, Complete
NVS 5400M, 21000000, 0.00585514, 0.0695916, 0.0754468, 3.58659e+009, 2.78342e+008, 255, 256, Complete
NVS 5400M, 21000000, 0.00651434, 0.068914, 0.0754284, 3.22366e+009, 2.7841e+008, 255, 128, Complete
NVS 5400M, 21000000, 0.0119663, 0.0678029, 0.0797692, 1.75493e+009, 2.63259e+008, 255, 64, Complete
NVS 5400M, 21000000, 0.0235906, 0.0680517, 0.0916423, 8.90187e+008, 2.29152e+008, 255, 32, Complete
NVS 5400M, 21000000, 0.0471071, 0.0685908, 0.115698, 4.45792e+008, 1.81507e+008, 255, 16, Complete
NVS 5400M, 21000000, 0.0940259, 0.0699126, 0.163938, 2.23343e+008, 1.28097e+008, 255, 8, Complete
NVS 5400M, 21000000, 0.186913, 0.0711264, 0.25804, 1.12351e+008, 8.13828e+007, 255, 4, Complete
NVS 5400M, 21000000, 0.00755837, 0.0703407, 0.077899, 2.77838e+009, 2.6958e+008, 127, 1024, Complete
NVS 5400M, 21000000, 0.00590627, 0.0688072, 0.0747135, 3.55554e+009, 2.81074e+008, 127, 512, Complete
NVS 5400M, 21000000, 0.00566374, 0.0689972, 0.0746609, 3.70779e+009, 2.81272e+008, 127, 256, Complete
NVS 5400M, 21000000, 0.00645229, 0.0688736, 0.0753259, 3.25466e+009, 2.78789e+008, 127, 128, Complete
NVS 5400M, 21000000, 0.0119004, 0.0689702, 0.0808706, 1.76464e+009, 2.59674e+008, 127, 64, Complete
NVS 5400M, 21000000, 0.0235122, 0.0687038, 0.092216, 8.93154e+008, 2.27726e+008, 127, 32, Complete
NVS 5400M, 21000000, 0.0471888, 0.0684645, 0.115653, 4.45021e+008, 1.81577e+008, 127, 16, Complete
NVS 5400M, 21000000, 0.0941971, 0.0697199, 0.163917, 2.22937e+008, 1.28114e+008, 127, 8, Complete
NVS 5400M, 21000000, 0.187599, 0.0695987, 0.257198, 1.11941e+008, 8.16492e+007, 127, 4, Complete
NVS 5400M, 21000000, 0.00693197, 0.0718741, 0.078806, 3.02944e+009, 2.66477e+008, 63, 1024, Complete
NVS 5400M, 21000000, 0.00571523, 0.0685522, 0.0742674, 3.67439e+009, 2.82762e+008, 63, 512, Complete
NVS 5400M, 21000000, 0.00579946, 0.0686643, 0.0744637, 3.62103e+009, 2.82017e+008, 63, 256, Complete
NVS 5400M, 21000000, 0.00642976, 0.0687093, 0.0751391, 3.26606e+009, 2.79482e+008, 63, 128, Complete
NVS 5400M, 21000000, 0.01192, 0.0691963, 0.0811162, 1.76175e+009, 2.58888e+008, 63, 64, Complete
NVS 5400M, 21000000, 0.0237131, 0.0686722, 0.0923853, 8.85588e+008, 2.27309e+008, 63, 32, Complete
NVS 5400M, 21000000, 0.0475314, 0.0693215, 0.116853, 4.41814e+008, 1.79713e+008, 63, 16, Complete
NVS 5400M, 21000000, 0.0951484, 0.0698691, 0.165018, 2.20708e+008, 1.27259e+008, 63, 8, Complete
NVS 5400M, 21000000, 0.18905, 0.0685796, 0.25763, 1.11082e+008, 8.15123e+007, 63, 4, Complete
NVS 5400M, 21000000, 0.00673021, 0.0694771, 0.0762073, 3.12026e+009, 2.75564e+008, 31, 1024, Complete
NVS 5400M, 21000000, 0.0058833, 0.0688714, 0.0747547, 3.56943e+009, 2.80919e+008, 31, 512, Complete
NVS 5400M, 21000000, 0.0057887, 0.0693769, 0.0751656, 3.62776e+009, 2.79383e+008, 31, 256, Complete
NVS 5400M, 21000000, 0.0065184, 0.0686706, 0.075189, 3.22165e+009, 2.79296e+008, 31, 128, Complete
NVS 5400M, 21000000, 0.0120909, 0.069528, 0.081619, 1.73684e+009, 2.57293e+008, 31, 64, Complete
NVS 5400M, 21000000, 0.0240078, 0.0687619, 0.0927697, 8.74714e+008, 2.26367e+008, 31, 32, Complete
NVS 5400M, 21000000, 0.0482629, 0.0690559, 0.117319, 4.35116e+008, 1.78999e+008, 31, 16, Complete
NVS 5400M, 21000000, 0.0966297, 0.0688639, 0.165494, 2.17324e+008, 1.26893e+008, 31, 8, Complete
NVS 5400M, 21000000, 0.191946, 0.0695162, 0.261462, 1.09406e+008, 8.03176e+007, 31, 4, Complete
NVS 5400M, 21000000, 0.00674592, 0.067248, 0.0739939, 3.11299e+009, 2.83807e+008, 15, 1024, Complete
NVS 5400M, 21000000, 0.00596275, 0.0687858, 0.0747485, 3.52186e+009, 2.80942e+008, 15, 512, Complete
NVS 5400M, 21000000, 0.00730387, 0.0688429, 0.0761468, 2.87519e+009, 2.75783e+008, 15, 256, Complete
NVS 5400M, 21000000, 0.00668358, 0.0692032, 0.0758868, 3.14203e+009, 2.76728e+008, 15, 128, Complete
NVS 5400M, 21000000, 0.012467, 0.0689505, 0.0814175, 1.68445e+009, 2.5793e+008, 15, 64, Complete
NVS 5400M, 21000000, 0.0248246, 0.0687404, 0.0935651, 8.45934e+008, 2.24443e+008, 15, 32, Complete
NVS 5400M, 21000000, 0.0472593, 0.068147, 0.115406, 4.44357e+008, 1.81966e+008, 15, 16, Complete
NVS 5400M, 21000000, 0.0930713, 0.0687622, 0.161833, 2.25634e+008, 1.29763e+008, 15, 8, Complete
NVS 5400M, 21000000, 0.18616, 0.0670047, 0.253164, 1.12806e+008, 8.29501e+007, 15, 4, Complete
NVS 5400M, 21000000, 0.00711034, 0.0685951, 0.0757054, 2.95345e+009, 2.77391e+008, 7, 1024, Complete
NVS 5400M, 21000000, 0.00778234, 0.0688452, 0.0766275, 2.69842e+009, 2.74053e+008, 7, 512, Complete
NVS 5400M, 21000000, 0.00713843, 0.0686636, 0.0758021, 2.94182e+009, 2.77037e+008, 7, 256, Complete
NVS 5400M, 21000000, 0.0133065, 0.0686077, 0.0819141, 1.57818e+009, 2.56366e+008, 7, 128, Complete
NVS 5400M, 21000000, 0.0265467, 0.069568, 0.0961147, 7.9106e+008, 2.18489e+008, 7, 64, Complete
NVS 5400M, 21000000, 0.0532331, 0.0685839, 0.121817, 3.94491e+008, 1.7239e+008, 7, 32, Complete
NVS 5400M, 21000000, 0.0950148, 0.0686936, 0.163708, 2.21018e+008, 1.28277e+008, 7, 16, Complete
NVS 5400M, 21000000, 0.185861, 0.068854, 0.254715, 1.12987e+008, 8.2445e+007, 7, 8, Complete
NVS 5400M, 21000000, 0.370695, 0.0672692, 0.437964, 5.66503e+007, 4.79491e+007, 7, 4, Complete
NVS 5400M, 21000000, 0.00818288, 0.0686226, 0.0768054, 2.56633e+009, 2.73418e+008, 3, 1024, Complete
NVS 5400M, 21000000, 0.00820243, 0.0690158, 0.0772183, 2.56022e+009, 2.71956e+008, 3, 512, Complete
NVS 5400M, 21000000, 0.0154975, 0.0720602, 0.0875578, 1.35505e+009, 2.39842e+008, 3, 256, Complete
NVS 5400M, 21000000, 0.0309911, 0.0687291, 0.0997203, 6.77614e+008, 2.10589e+008, 3, 128, Complete
NVS 5400M, 21000000, 0.062298, 0.0716386, 0.133937, 3.37089e+008, 1.56791e+008, 3, 64, Complete
NVS 5400M, 21000000, 0.12464, 0.0665859, 0.191226, 1.68486e+008, 1.09818e+008, 3, 32, Complete
NVS 5400M, 21000000, 0.197964, 0.0718129, 0.269777, 1.0608e+008, 7.78421e+007, 3, 16, Complete
NVS 5400M, 21000000, 0.373403, 0.0712999, 0.444703, 5.62395e+007, 4.72225e+007, 3, 8, Complete
NVS 5400M, 21000000, 0.542448, 0.0699452, 0.612393, 3.87134e+007, 3.42917e+007, 3, 4, Complete
NVS 5400M, 21000000, 0.0120694, 0.0686473, 0.0807166, 1.73994e+009, 2.60169e+008, 1, 1024, Complete
NVS 5400M, 21000000, 0.0232333, 0.0688914, 0.0921247, 9.03873e+008, 2.27952e+008, 1, 512, Complete
NVS 5400M, 21000000, 0.0466947, 0.0688662, 0.115561, 4.4973e+008, 1.81722e+008, 1, 256, Complete
NVS 5400M, 21000000, 0.0931603, 0.0687594, 0.16192, 2.25418e+008, 1.29694e+008, 1, 128, Complete
NVS 5400M, 21000000, 0.186643, 0.0679352, 0.254578, 1.12514e+008, 8.24895e+007, 1, 64, Complete
NVS 5400M, 21000000, 0.372142, 0.0691879, 0.44133, 5.643e+007, 4.75834e+007, 1, 32, Complete
NVS 5400M, 21000000, 0.535395, 0.0657325, 0.601128, 3.92234e+007, 3.49343e+007, 1, 16, Complete
NVS 5400M, 21000000, 0.863705, 0.0804991, 0.944204, 2.43138e+007, 2.22409e+007, 1, 8, Complete
NVS 5400M, 21000000, 1.51625, 0.0693741, 1.58563, 1.38499e+007, 1.3244e+007, 1, 4, Complete
NVS 5400M, 23100000, 1.39413, 0.0773623, 1.47149, 1.65695e+007, 1.56984e+007, 65535, 1024, Complete
NVS 5400M, 23100000, 0.570844, 0.0772287, 0.648073, 4.04664e+007, 3.56441e+007, 65535, 512, Complete
NVS 5400M, 23100000, 0.268639, 0.0752567, 0.343895, 8.59891e+007, 6.71716e+007, 65535, 256, Complete
NVS 5400M, 23100000, 0.130231, 0.0771209, 0.207352, 1.77377e+008, 1.11405e+008, 65535, 128, Complete
NVS 5400M, 23100000, 0.0757741, 0.0753573, 0.151131, 3.04853e+008, 1.52847e+008, 65535, 64, Complete
NVS 5400M, 23100000, 0.077721, 0.0757851, 0.153506, 2.97217e+008, 1.50483e+008, 65535, 32, Complete
NVS 5400M, 23100000, 0.0853809, 0.0757563, 0.161137, 2.70552e+008, 1.43356e+008, 65535, 16, Complete
NVS 5400M, 23100000, 0.107809, 0.0731659, 0.180975, 2.14267e+008, 1.27642e+008, 65535, 8, Complete
NVS 5400M, 23100000, 0.157592, 0.0759663, 0.233558, 1.46581e+008, 9.89047e+007, 65535, 4, Complete
NVS 5400M, 23100000, 0.695169, 0.0756869, 0.770856, 3.32293e+007, 2.99667e+007, 32767, 1024, Complete
NVS 5400M, 23100000, 0.285943, 0.0753288, 0.361272, 8.07853e+007, 6.39408e+007, 32767, 512, Complete
NVS 5400M, 23100000, 0.136121, 0.0774976, 0.213619, 1.69702e+008, 1.08137e+008, 32767, 256, Complete
NVS 5400M, 23100000, 0.0674805, 0.0754378, 0.142918, 3.42321e+008, 1.61631e+008, 32767, 128, Complete
NVS 5400M, 23100000, 0.0439056, 0.0754912, 0.119397, 5.26128e+008, 1.93472e+008, 32767, 64, Complete
NVS 5400M, 23100000, 0.0519806, 0.0753708, 0.127351, 4.44397e+008, 1.81388e+008, 32767, 32, Complete
NVS 5400M, 23100000, 0.0631423, 0.0753887, 0.138531, 3.65841e+008, 1.6675e+008, 32767, 16, Complete
NVS 5400M, 23100000, 0.0889743, 0.0762355, 0.16521, 2.59626e+008, 1.39822e+008, 32767, 8, Complete
NVS 5400M, 23100000, 0.141944, 0.075338, 0.217282, 1.6274e+008, 1.06313e+008, 32767, 4, Complete
NVS 5400M, 23100000, 0.34569, 0.0735551, 0.419245, 6.68229e+007, 5.50991e+007, 16383, 1024, Complete
NVS 5400M, 23100000, 0.143703, 0.07812, 0.221823, 1.60749e+008, 1.04137e+008, 16383, 512, Complete
NVS 5400M, 23100000, 0.069917, 0.0753889, 0.145306, 3.30392e+008, 1.58975e+008, 16383, 256, Complete
NVS 5400M, 23100000, 0.036127, 0.0754101, 0.111537, 6.39411e+008, 2.07106e+008, 16383, 128, Complete
NVS 5400M, 23100000, 0.0282489, 0.0756467, 0.103896, 8.17732e+008, 2.22339e+008, 16383, 64, Complete
NVS 5400M, 23100000, 0.0390001, 0.0753944, 0.114394, 5.92306e+008, 2.01933e+008, 16383, 32, Complete
NVS 5400M, 23100000, 0.0521025, 0.0753476, 0.12745, 4.43357e+008, 1.81247e+008, 16383, 16, Complete
NVS 5400M, 23100000, 0.0828932, 0.0754299, 0.158323, 2.78672e+008, 1.45904e+008, 16383, 8, Complete
NVS 5400M, 23100000, 0.180293, 0.0752768, 0.255569, 1.28125e+008, 9.03864e+007, 16383, 4, Complete
NVS 5400M, 23100000, 0.170767, 0.0769033, 0.247671, 1.35272e+008, 9.3269e+007, 8191, 1024, Complete
NVS 5400M, 23100000, 0.0724352, 0.07592, 0.148355, 3.18906e+008, 1.55707e+008, 8191, 512, Complete
NVS 5400M, 23100000, 0.0368231, 0.0754581, 0.112281, 6.27323e+008, 2.05733e+008, 8191, 256, Complete
NVS 5400M, 23100000, 0.0205399, 0.0790194, 0.0995593, 1.12464e+009, 2.32023e+008, 8191, 128, Complete
NVS 5400M, 23100000, 0.0204215, 0.0754108, 0.0958323, 1.13116e+009, 2.41046e+008, 8191, 64, Complete
NVS 5400M, 23100000, 0.0324636, 0.075188, 0.107652, 7.11567e+008, 2.14581e+008, 8191, 32, Complete
NVS 5400M, 23100000, 0.0577033, 0.0772995, 0.135003, 4.00324e+008, 1.71108e+008, 8191, 16, Complete
NVS 5400M, 23100000, 0.109292, 0.0754538, 0.184745, 2.11361e+008, 1.25037e+008, 8191, 8, Complete
NVS 5400M, 23100000, 0.21247, 0.0780877, 0.290558, 1.08721e+008, 7.95022e+007, 8191, 4, Complete
NVS 5400M, 23100000, 0.0832974, 0.0754829, 0.15878, 2.7732e+008, 1.45484e+008, 4095, 1024, Complete
NVS 5400M, 23100000, 0.0368992, 0.077224, 0.114123, 6.26029e+008, 2.02413e+008, 4095, 512, Complete
NVS 5400M, 23100000, 0.0202918, 0.0787984, 0.0990902, 1.13839e+009, 2.33121e+008, 4095, 256, Complete
NVS 5400M, 23100000, 0.0128699, 0.0741983, 0.0870682, 1.79489e+009, 2.65309e+008, 4095, 128, Complete
NVS 5400M, 23100000, 0.0164874, 0.0754096, 0.0918969, 1.40107e+009, 2.51369e+008, 4095, 64, Complete
NVS 5400M, 23100000, 0.029173, 0.0753152, 0.104488, 7.91829e+008, 2.21078e+008, 4095, 32, Complete
NVS 5400M, 23100000, 0.0548556, 0.0791004, 0.133956, 4.21105e+008, 1.72445e+008, 4095, 16, Complete
NVS 5400M, 23100000, 0.106965, 0.0751996, 0.182165, 2.15959e+008, 1.26808e+008, 4095, 8, Complete
NVS 5400M, 23100000, 0.208514, 0.076474, 0.284988, 1.10784e+008, 8.10561e+007, 4095, 4, Complete
NVS 5400M, 23100000, 0.0395776, 0.0761917, 0.115769, 5.83664e+008, 1.99535e+008, 2047, 1024, Complete
NVS 5400M, 23100000, 0.0191395, 0.0734463, 0.0925858, 1.20693e+009, 2.49498e+008, 2047, 512, Complete
NVS 5400M, 23100000, 0.012037, 0.0751414, 0.0871784, 1.91909e+009, 2.64974e+008, 2047, 256, Complete
NVS 5400M, 23100000, 0.00924262, 0.0763285, 0.0855711, 2.49929e+009, 2.69951e+008, 2047, 128, Complete
NVS 5400M, 23100000, 0.0145476, 0.0753789, 0.0899265, 1.58789e+009, 2.56877e+008, 2047, 64, Complete
NVS 5400M, 23100000, 0.0275377, 0.0754416, 0.102979, 8.38849e+008, 2.24317e+008, 2047, 32, Complete
NVS 5400M, 23100000, 0.0535344, 0.075215, 0.128749, 4.31498e+008, 1.79418e+008, 2047, 16, Complete
NVS 5400M, 23100000, 0.104789, 0.0776863, 0.182476, 2.20442e+008, 1.26592e+008, 2047, 8, Complete
NVS 5400M, 23100000, 0.206631, 0.0786629, 0.285293, 1.11794e+008, 8.09693e+007, 2047, 4, Complete
NVS 5400M, 23100000, 0.0176888, 0.0755167, 0.0932056, 1.30591e+009, 2.47839e+008, 1023, 1024, Complete
NVS 5400M, 23100000, 0.0102808, 0.0765563, 0.0868371, 2.24691e+009, 2.66015e+008, 1023, 512, Complete
NVS 5400M, 23100000, 0.0078929, 0.0749483, 0.0828412, 2.92668e+009, 2.78847e+008, 1023, 256, Complete
NVS 5400M, 23100000, 0.00756349, 0.0753671, 0.0829306, 3.05415e+009, 2.78546e+008, 1023, 128, Complete
NVS 5400M, 23100000, 0.0135582, 0.0752646, 0.0888228, 1.70376e+009, 2.60068e+008, 1023, 64, Complete
NVS 5400M, 23100000, 0.0267199, 0.0788952, 0.105615, 8.64523e+008, 2.18719e+008, 1023, 32, Complete
NVS 5400M, 23100000, 0.0523078, 0.0753315, 0.127639, 4.41617e+008, 1.80979e+008, 1023, 16, Complete
NVS 5400M, 23100000, 0.10377, 0.0754234, 0.179194, 2.22607e+008, 1.28911e+008, 1023, 8, Complete
NVS 5400M, 23100000, 0.205614, 0.0754696, 0.281083, 1.12347e+008, 8.2182e+007, 1023, 4, Complete
NVS 5400M, 23100000, 0.0122474, 0.0752909, 0.0875383, 1.88611e+009, 2.63884e+008, 511, 1024, Complete
NVS 5400M, 23100000, 0.00806874, 0.075442, 0.0835107, 2.8629e+009, 2.76611e+008, 511, 512, Complete
NVS 5400M, 23100000, 0.0068904, 0.0760223, 0.0829127, 3.35249e+009, 2.78606e+008, 511, 256, Complete
NVS 5400M, 23100000, 0.00728931, 0.0752564, 0.0825457, 3.16902e+009, 2.79845e+008, 511, 128, Complete
NVS 5400M, 23100000, 0.0134045, 0.0761224, 0.0895269, 1.7233e+009, 2.58023e+008, 511, 64, Complete
NVS 5400M, 23100000, 0.0262438, 0.075325, 0.101569, 8.80209e+008, 2.27432e+008, 511, 32, Complete
NVS 5400M, 23100000, 0.0519444, 0.0753584, 0.127303, 4.44706e+008, 1.81457e+008, 511, 16, Complete
NVS 5400M, 23100000, 0.103398, 0.0752463, 0.178644, 2.23409e+008, 1.29307e+008, 511, 8, Complete
NVS 5400M, 23100000, 0.205428, 0.0761014, 0.281529, 1.12448e+008, 8.20518e+007, 511, 4, Complete
NVS 5400M, 23100000, 0.00950662, 0.0740785, 0.0835851, 2.42988e+009, 2.76365e+008, 255, 1024, Complete
NVS 5400M, 23100000, 0.00694835, 0.079104, 0.0860523, 3.32453e+009, 2.68441e+008, 255, 512, Complete
NVS 5400M, 23100000, 0.00639053, 0.0759323, 0.0823228, 3.61472e+009, 2.80603e+008, 255, 256, Complete
NVS 5400M, 23100000, 0.00713309, 0.0752815, 0.0824146, 3.23843e+009, 2.8029e+008, 255, 128, Complete
NVS 5400M, 23100000, 0.0131378, 0.0779183, 0.0910561, 1.75829e+009, 2.5369e+008, 255, 64, Complete
NVS 5400M, 23100000, 0.0294177, 0.0754684, 0.104886, 7.85242e+008, 2.20239e+008, 255, 32, Complete
NVS 5400M, 23100000, 0.0586162, 0.0755772, 0.134193, 3.94089e+008, 1.7214e+008, 255, 16, Complete
NVS 5400M, 23100000, 0.116659, 0.0765988, 0.193258, 1.98013e+008, 1.1953e+008, 255, 8, Complete
NVS 5400M, 23100000, 0.231296, 0.0728738, 0.30417, 9.98719e+007, 7.59444e+007, 255, 4, Complete
NVS 5400M, 23100000, 0.00928762, 0.0756834, 0.084971, 2.48718e+009, 2.71857e+008, 127, 1024, Complete
NVS 5400M, 23100000, 0.00774013, 0.0754759, 0.083216, 2.98445e+009, 2.77591e+008, 127, 512, Complete
NVS 5400M, 23100000, 0.00746762, 0.075667, 0.0831347, 3.09336e+009, 2.77862e+008, 127, 256, Complete
NVS 5400M, 23100000, 0.0079873, 0.0732057, 0.081193, 2.89209e+009, 2.84507e+008, 127, 128, Complete
NVS 5400M, 23100000, 0.01495, 0.0754609, 0.0904109, 1.54515e+009, 2.555e+008, 127, 64, Complete
NVS 5400M, 23100000, 0.029447, 0.075481, 0.104928, 7.84461e+008, 2.20151e+008, 127, 32, Complete
NVS 5400M, 23100000, 0.0586204, 0.0728162, 0.131437, 3.94061e+008, 1.7575e+008, 127, 16, Complete
NVS 5400M, 23100000, 0.11709, 0.0753812, 0.192472, 1.97283e+008, 1.20018e+008, 127, 8, Complete
NVS 5400M, 23100000, 0.232107, 0.0777534, 0.309861, 9.9523e+007, 7.45497e+007, 127, 4, Complete
NVS 5400M, 23100000, 0.00853293, 0.0757091, 0.0842421, 2.70716e+009, 2.7421e+008, 63, 1024, Complete
NVS 5400M, 23100000, 0.00751555, 0.0753137, 0.0828292, 3.07363e+009, 2.78887e+008, 63, 512, Complete
NVS 5400M, 23100000, 0.00763728, 0.0754057, 0.083043, 3.02464e+009, 2.78169e+008, 63, 256, Complete
NVS 5400M, 23100000, 0.00796886, 0.0770819, 0.0850508, 2.89878e+009, 2.71603e+008, 63, 128, Complete
NVS 5400M, 23100000, 0.0150197, 0.0754544, 0.0904741, 1.53798e+009, 2.55322e+008, 63, 64, Complete
NVS 5400M, 23100000, 0.0295843, 0.0757191, 0.105303, 7.8082e+008, 2.19366e+008, 63, 32, Complete
NVS 5400M, 23100000, 0.0590026, 0.0776189, 0.136622, 3.91508e+008, 1.6908e+008, 63, 16, Complete
NVS 5400M, 23100000, 0.11811, 0.0761221, 0.194232, 1.9558e+008, 1.1893e+008, 63, 8, Complete
NVS 5400M, 23100000, 0.233889, 0.0760299, 0.309918, 9.8765e+007, 7.45357e+007, 63, 4, Complete
NVS 5400M, 23100000, 0.00830525, 0.0758654, 0.0841706, 2.78137e+009, 2.74443e+008, 31, 1024, Complete
NVS 5400M, 23100000, 0.00772909, 0.0771439, 0.084873, 2.98871e+009, 2.72171e+008, 31, 512, Complete
NVS 5400M, 23100000, 0.00755715, 0.0752486, 0.0828058, 3.05671e+009, 2.78966e+008, 31, 256, Complete
NVS 5400M, 23100000, 0.00809619, 0.0765389, 0.0846351, 2.85319e+009, 2.72937e+008, 31, 128, Complete
NVS 5400M, 23100000, 0.0152461, 0.0751211, 0.0903672, 1.51514e+009, 2.55624e+008, 31, 64, Complete
NVS 5400M, 23100000, 0.0300541, 0.0754826, 0.105537, 7.68613e+008, 2.18881e+008, 31, 32, Complete
NVS 5400M, 23100000, 0.0598967, 0.0757837, 0.13568, 3.85664e+008, 1.70253e+008, 31, 16, Complete
NVS 5400M, 23100000, 0.119804, 0.0792209, 0.199025, 1.92815e+008, 1.16066e+008, 31, 8, Complete
NVS 5400M, 23100000, 0.236538, 0.0753952, 0.311933, 9.76587e+007, 7.40543e+007, 31, 4, Complete
NVS 5400M, 23100000, 0.008132, 0.0758054, 0.0839374, 2.84063e+009, 2.75205e+008, 15, 1024, Complete
NVS 5400M, 23100000, 0.00749974, 0.0754181, 0.0829179, 3.08011e+009, 2.78589e+008, 15, 512, Complete
NVS 5400M, 23100000, 0.0091384, 0.0752397, 0.0843781, 2.52779e+009, 2.73768e+008, 15, 256, Complete
NVS 5400M, 23100000, 0.00806163, 0.076044, 0.0841056, 2.86542e+009, 2.74655e+008, 15, 128, Complete
NVS 5400M, 23100000, 0.0153116, 0.075397, 0.0907085, 1.50866e+009, 2.54662e+008, 15, 64, Complete
NVS 5400M, 23100000, 0.0299728, 0.0752105, 0.105183, 7.707e+008, 2.19617e+008, 15, 32, Complete
NVS 5400M, 23100000, 0.0570122, 0.0754991, 0.132511, 4.05177e+008, 1.74325e+008, 15, 16, Complete
NVS 5400M, 23100000, 0.112001, 0.0756148, 0.187616, 2.06247e+008, 1.23124e+008, 15, 8, Complete
NVS 5400M, 23100000, 0.224146, 0.0767489, 0.300895, 1.03058e+008, 7.67709e+007, 15, 4, Complete
NVS 5400M, 23100000, 0.00860678, 0.0754471, 0.0840539, 2.68393e+009, 2.74824e+008, 7, 1024, Complete
NVS 5400M, 23100000, 0.00974662, 0.0756667, 0.0854134, 2.37005e+009, 2.70449e+008, 7, 512, Complete
NVS 5400M, 23100000, 0.00861034, 0.0754719, 0.0840822, 2.68282e+009, 2.74731e+008, 7, 256, Complete
NVS 5400M, 23100000, 0.0163147, 0.0753194, 0.0916341, 1.4159e+009, 2.5209e+008, 7, 128, Complete
NVS 5400M, 23100000, 0.0320979, 0.0753838, 0.107482, 7.19674e+008, 2.1492e+008, 7, 64, Complete
NVS 5400M, 23100000, 0.0645382, 0.0753682, 0.139906, 3.57927e+008, 1.6511e+008, 7, 32, Complete
NVS 5400M, 23100000, 0.115597, 0.0756762, 0.191273, 1.99833e+008, 1.2077e+008, 7, 16, Complete
NVS 5400M, 23100000, 0.2238, 0.0753952, 0.299195, 1.03217e+008, 7.72071e+007, 7, 8, Complete
NVS 5400M, 23100000, 0.444105, 0.0792748, 0.52338, 5.20147e+007, 4.41362e+007, 7, 4, Complete
NVS 5400M, 23100000, 0.00929152, 0.0761511, 0.0854426, 2.48614e+009, 2.70357e+008, 3, 1024, Complete
NVS 5400M, 23100000, 0.00934202, 0.0770656, 0.0864076, 2.4727e+009, 2.67337e+008, 3, 512, Complete
NVS 5400M, 23100000, 0.0176546, 0.0754226, 0.0930771, 1.30844e+009, 2.48181e+008, 3, 256, Complete
NVS 5400M, 23100000, 0.0351647, 0.0755105, 0.110675, 6.56908e+008, 2.08719e+008, 3, 128, Complete
NVS 5400M, 23100000, 0.0707306, 0.0754596, 0.14619, 3.26591e+008, 1.58013e+008, 3, 64, Complete
NVS 5400M, 23100000, 0.141641, 0.075116, 0.216757, 1.63089e+008, 1.06571e+008, 3, 32, Complete
NVS 5400M, 23100000, 0.225229, 0.0729231, 0.298152, 1.02562e+008, 7.74773e+007, 3, 16, Complete
NVS 5400M, 23100000, 0.42077, 0.073054, 0.493824, 5.48993e+007, 4.67778e+007, 3, 8, Complete
NVS 5400M, 23100000, 0.596691, 0.0722635, 0.668954, 3.87135e+007, 3.45315e+007, 3, 4, Complete
NVS 5400M, 23100000, 0.0132812, 0.0780399, 0.0913212, 1.73929e+009, 2.52953e+008, 1, 1024, Complete
NVS 5400M, 23100000, 0.0255485, 0.075321, 0.10087, 9.04161e+008, 2.29009e+008, 1, 512, Complete
NVS 5400M, 23100000, 0.0513573, 0.0754409, 0.126798, 4.4979e+008, 1.82179e+008, 1, 256, Complete
NVS 5400M, 23100000, 0.102467, 0.0757253, 0.178192, 2.25438e+008, 1.29635e+008, 1, 128, Complete
NVS 5400M, 23100000, 0.205321, 0.0753481, 0.280669, 1.12507e+008, 8.23035e+007, 1, 64, Complete
NVS 5400M, 23100000, 0.41018, 0.0753402, 0.48552, 5.63168e+007, 4.75779e+007, 1, 32, Complete
NVS 5400M, 23100000, 0.589673, 0.0755776, 0.665251, 3.91743e+007, 3.47238e+007, 1, 16, Complete
NVS 5400M, 23100000, 0.950573, 0.0755067, 1.02608, 2.43011e+007, 2.25129e+007, 1, 8, Complete
NVS 5400M, 23100000, 1.66721, 0.0787975, 1.74601, 1.38555e+007, 1.32302e+007, 1, 4, Complete
Windows with i5, 21000000, 2.208e-006, 0, 2.208e-006, 9.51087e+012, 9.51087e+012, 1, 1, Complete
