%time,field.O_x,field.O_y,field.O_t,field.I_t,field.Co_I_t,field.G_x,field.G_y,field.Co_gps_x,field.Co_gps_y
280,2.87691,0.207006,0.324454,0.117916,0.001225,2.75166,0.0915446,0.0001,0.0004
281,2.90099,0.215058,0.322061,0.111895,0.001225,2.75166,0.0915446,0.0001,0.0004
282,2.92495,0.223114,0.318488,0.100454,0.001225,2.75166,0.0915446,0.0001,0.0004
283,2.93186,0.225402,0.317459,0.0966538,0.001225,2.75166,0.0915446,0.0001,0.0004
284,2.96037,0.234825,0.306468,0.0822126,0.001225,2.75166,0.0915446,0.0001,0.0004
285,2.97265,0.238612,0.300992,0.076005,0.001225,2.75166,0.0915446,0.0001,0.0004
286,2.99671,0.245513,0.289847,0.0637877,0.001225,2.75166,0.0915446,0.0001,0.0004
287,3.00574,0.248374,0.284869,0.0589386,0.001225,2.75166,0.0915446,0.0001,0.0004
288,3.02772,0.254867,0.272973,0.0489224,0.001225,2.85874,0.127333,0.0001,0.0004
289,3.03731,0.257887,0.268176,0.0450652,0.001225,2.90567,0.143016,0.0001,0.0004
290,3.05873,0.264221,0.257633,0.0370909,0.001225,2.90567,0.143016,0.0001,0.0004
291,3.08358,0.271276,0.246795,0.0296141,0.001225,2.90567,0.143016,0.0001,0.0004
292,3.0869,0.272172,0.245361,0.0289615,0.001225,2.90567,0.143016,0.0001,0.0004
293,3.11285,0.279778,0.236243,0.0254255,0.001225,2.90567,0.143016,0.0001,0.0004
294,3.12199,0.282216,0.234475,0.0247861,0.001225,2.90567,0.143016,0.0001,0.0004
295,3.13745,0.286257,0.231555,0.0238775,0.001225,2.90567,0.143016,0.0001,0.0004
296,3.14697,0.288384,0.230361,0.0235055,0.001225,2.90567,0.143016,0.0001,0.0004
297,3.16193,0.291677,0.228487,0.0233834,0.001225,2.99256,0.152616,0.0001,0.0004
298,3.17152,0.29426,0.227858,0.0233225,0.001225,3.05154,0.159133,0.0001,0.0004
299,3.18529,0.297949,0.226953,0.0229327,0.001225,3.05154,0.159133,0.0001,0.0004
300,3.20336,0.301435,0.226953,0.022763,0.001225,3.05154,0.159133,0.0001,0.0004
301,3.21567,0.304532,0.226272,0.0227488,0.001225,3.05154,0.159133,0.0001,0.0004
302,3.23031,0.308238,0.225419,0.0226187,0.001225,3.05154,0.159133,0.0001,0.0004
303,3.24347,0.311001,0.225419,0.0227254,0.001225,3.05154,0.159133,0.0001,0.0004
304,3.25875,0.314208,0.225419,0.0223727,0.001225,3.05154,0.159133,0.0001,0.0004
305,3.27398,0.31781,0.224672,0.0219392,0.001225,3.05154,0.159133,0.0001,0.0004
306,3.29004,0.321581,0.223885,0.0216807,0.001225,3.1119,0.172079,0.0001,0.0004
307,3.3067,0.325411,0.223885,0.0215446,0.001225,3.17068,0.184686,0.0001,0.0004
308,3.33839,0.332712,0.223189,0.021598,0.001225,3.17068,0.184686,0.0001,0.0004
309,3.35657,0.336877,0.222351,0.0213869,0.001225,3.17068,0.184686,0.0001,0.0004
310,3.37494,0.341053,0.222351,0.0206783,0.001225,3.17068,0.184686,0.0001,0.0004
311,3.39082,0.344663,0.222351,0.020011,0.001225,3.17068,0.184686,0.0001,0.0004
312,3.40965,0.348942,0.222351,0.0194403,0.001225,3.17068,0.184686,0.0001,0.0004
313,3.42508,0.352448,0.222351,0.0193319,0.001225,3.17068,0.184686,0.0001,0.0004
314,3.44422,0.35685,0.222351,0.0190697,0.001225,3.17068,0.184686,0.0001,0.0004
315,3.45834,0.360096,0.222351,0.0188753,0.001225,3.19803,0.192281,0.0001,0.0004
316,3.47694,0.364491,0.221439,0.0185147,0.001225,3.23679,0.203042,0.0001,0.0004
317,3.50834,0.371311,0.220817,0.0182856,0.001225,3.23679,0.203042,0.0001,0.0004
318,3.52005,0.373714,0.220817,0.0181505,0.001225,3.23679,0.203042,0.0001,0.0004
319,3.53733,0.378027,0.220817,0.0179732,0.001225,3.23679,0.203042,0.0001,0.0004
320,3.54737,0.380536,0.220817,0.0180389,0.001225,3.23679,0.203042,0.0001,0.0004
321,3.56506,0.384294,0.220817,0.0182809,0.001225,3.23679,0.203042,0.0001,0.0004
322,3.57483,0.386369,0.220817,0.0182598,0.001225,3.23679,0.203042,0.0001,0.0004
323,3.59244,0.390156,0.220817,0.0185404,0.001225,3.23679,0.203042,0.0001,0.0004
324,3.61482,0.395495,0.220817,0.0188496,0.001225,3.45041,0.237348,0.0001,0.0004
325,3.61934,0.396643,0.220817,0.0189324,0.001225,3.49386,0.244326,0.0001,0.0004
326,3.64209,0.401462,0.220817,0.0191718,0.001225,3.49386,0.244326,0.0001,0.0004
327,3.6483,0.402627,0.220817,0.0190727,0.001225,3.49386,0.244326,0.0001,0.0004
328,3.66798,0.407542,0.220817,0.0187032,0.001225,3.49386,0.244326,0.0001,0.0004
329,3.67562,0.40945,0.220817,0.0185314,0.001225,3.49386,0.244326,0.0001,0.0004
330,3.69649,0.413839,0.219692,0.0187339,0.001225,3.49386,0.244326,0.0001,0.0004
331,3.72171,0.419633,0.219283,0.0186617,0.001225,3.49386,0.244326,0.0001,0.0004
332,3.727,0.420897,0.219283,0.0185606,0.001225,3.49386,0.244326,0.0001,0.0004
333,3.75216,0.426348,0.219283,0.0184196,0.001225,3.54335,0.251622,0.0001,0.0004
334,3.75721,0.427395,0.219283,0.0184163,0.001225,3.55338,0.253101,0.0001,0.0004
335,3.78873,0.434639,0.219283,0.0181202,0.001225,3.55338,0.253101,0.0001,0.0004
336,3.79508,0.436136,0.219283,0.0179217,0.001225,3.55338,0.253101,0.0001,0.0004
337,3.82076,0.441359,0.21803,0.0176187,0.001225,3.55338,0.253101,0.0001,0.0004
338,3.8265,0.442518,0.217749,0.0176632,0.001225,3.55338,0.253101,0.0001,0.0004
339,3.85179,0.448558,0.217749,0.0174184,0.001225,3.55338,0.253101,0.0001,0.0004
340,3.87418,0.453321,0.217749,0.0170946,0.001225,3.55338,0.253101,0.0001,0.0004
341,3.88251,0.45503,0.217749,0.0170303,0.001225,3.55338,0.253101,0.0001,0.0004
342,3.90751,0.460912,0.217749,0.0170408,0.001225,3.74018,0.285001,0.0001,0.0004
343,3.91259,0.462143,0.217749,0.0170579,0.001225,3.77834,0.291518,0.0001,0.0004
344,3.94195,0.468434,0.216379,0.0169122,0.001225,3.77834,0.291518,0.0001,0.0004
345,3.94498,0.469066,0.216215,0.0167986,0.001225,3.77834,0.291518,0.0001,0.0004
346,3.97079,0.474482,0.216215,0.0166338,0.001225,3.77834,0.291518,0.0001,0.0004
347,3.98784,0.478694,0.216215,0.0167404,0.001225,3.77834,0.291518,0.0001,0.0004
348,3.99772,0.481204,0.216215,0.0167355,0.001225,3.77834,0.291518,0.0001,0.0004
349,4.0181,0.485617,0.216215,0.0165308,0.001225,3.83176,0.294705,0.0001,0.0004
350,4.02575,0.487242,0.216215,0.0164559,0.001225,3.85171,0.295894,0.0001,0.0004
351,4.04889,0.492163,0.215005,0.0167931,0.001225,3.85171,0.295894,0.0001,0.0004
352,4.05362,0.493163,0.21474,0.0168432,0.001225,3.85171,0.295894,0.0001,0.0004
353,4.07477,0.498152,0.214681,0.0171008,0.001225,3.85171,0.295894,0.0001,0.0004
354,4.09053,0.501435,0.214681,0.0172634,0.001225,3.85171,0.295894,0.0001,0.0004
355,4.10464,0.504362,0.214681,0.0175902,0.001225,3.85171,0.295894,0.0001,0.0004
356,4.12366,0.508307,0.214681,0.0179858,0.001225,3.85171,0.295894,0.0001,0.0004
357,4.13408,0.510469,0.214681,0.0180776,0.001225,3.85171,0.295894,0.0001,0.0004
358,4.15718,0.515986,0.214681,0.0177804,0.001225,4.01167,0.32383,0.0001,0.0004
359,4.16437,0.517704,0.214681,0.0177764,0.001225,4.0637,0.332917,0.0001,0.0004
360,4.19521,0.52397,0.213176,0.0177861,0.001225,4.07155,0.334287,0.0001,0.0004
361,4.19745,0.524423,0.213147,0.0177816,0.001225,4.07155,0.334287,0.0001,0.0004
362,4.22721,0.530469,0.213147,0.0175572,0.001225,4.07155,0.334287,0.0001,0.0004
363,4.24652,0.535018,0.213147,0.0174078,0.001225,4.07155,0.334287,0.0001,0.0004
364,4.2585,0.537842,0.213147,0.0171998,0.001225,4.07155,0.334287,0.0001,0.0004
365,4.28177,0.542578,0.212011,0.017371,0.001225,4.07155,0.334287,0.0001,0.0004
366,4.28992,0.544224,0.211613,0.0173543,0.001225,4.07155,0.334287,0.0001,0.0004
367,4.31659,0.550505,0.212921,0.0168387,0.001225,4.12696,0.344901,0.0001,0.0004
368,4.3212,0.551597,0.213147,0.0168573,0.001225,4.13807,0.347029,0.0001,0.0004
369,4.35163,0.557842,0.211613,0.0163891,0.001225,4.14751,0.348838,0.0001,0.0004
370,4.35578,0.558702,0.211613,0.0163234,0.001225,4.14751,0.348838,0.0001,0.0004
371,4.38107,0.56395,0.211613,0.0161008,0.001225,4.14751,0.348838,0.0001,0.0004
372,4.40179,0.568969,0.211613,0.016015,0.001225,4.14751,0.348838,0.0001,0.0004
373,4.41037,0.571047,0.211613,0.0160334,0.001225,4.14751,0.348838,0.0001,0.0004
374,4.43382,0.575968,0.211613,0.0163025,0.001225,4.14751,0.348838,0.0001,0.0004
375,4.43882,0.577017,0.211613,0.0163003,0.001225,4.14751,0.348838,0.0001,0.0004
376,4.46562,0.58264,0.211613,0.0161876,0.001225,4.26152,0.368253,0.0001,0.0004
377,4.47325,0.584257,0.211613,0.0160757,0.001225,4.30405,0.375495,0.0001,0.0004
378,4.49473,0.588819,0.211613,0.0158733,0.001225,4.30405,0.375495,0.0001,0.0004
379,4.4996,0.589981,0.211249,0.0158807,0.001225,4.30405,0.375495,0.0001,0.0004
380,4.51526,0.593689,0.210079,0.0161254,0.001225,4.30405,0.375495,0.0001,0.0004
381,4.538,0.59846,0.210079,0.0163428,0.001225,4.30405,0.375495,0.0001,0.0004
382,4.54371,0.599658,0.210079,0.0164424,0.001225,4.30405,0.375495,0.0001,0.0004
383,4.56992,0.60516,0.210079,0.0161021,0.001225,4.30405,0.375495,0.0001,0.0004
384,4.58092,0.607446,0.210079,0.0157791,0.001225,4.30405,0.375495,0.0001,0.0004
385,4.60159,0.611735,0.210079,0.0154027,0.001225,4.4012,0.389148,0.0001,0.0004
386,4.61103,0.613682,0.209604,0.0149433,0.001225,4.44355,0.395099,0.0001,0.0004
387,4.63202,0.61798,0.208545,0.0143964,0.001225,4.44355,0.395099,0.0001,0.0004
388,4.64212,0.620063,0.208036,0.0142936,0.001225,4.44355,0.395099,0.0001,0.0004
389,4.66246,0.624225,0.207011,0.0141984,0.001225,4.44355,0.395099,0.0001,0.0004
390,4.69028,0.630783,0.207011,0.0136975,0.001225,4.44355,0.395099,0.0001,0.0004
391,4.70502,0.633912,0.207011,0.0137241,0.001225,4.44355,0.395099,0.0001,0.0004
392,4.72417,0.637843,0.207011,0.0136479,0.001225,4.44355,0.395099,0.0001,0.0004
393,4.73561,0.640217,0.207011,0.0136617,0.001225,4.44355,0.395099,0.0001,0.0004
394,4.75361,0.64395,0.207011,0.0139388,0.001225,4.53199,0.403826,0.0001,0.0004
395,4.76562,0.646443,0.207011,0.0139544,0.001225,4.59006,0.409557,0.0001,0.0004
396,4.78305,0.650057,0.207011,0.0136264,0.001225,4.59006,0.409557,0.0001,0.0004
397,4.79556,0.652654,0.207011,0.013481,0.001225,4.59006,0.409557,0.0001,0.0004
398,4.81249,0.656165,0.207011,0.0128614,0.001225,4.59006,0.409557,0.0001,0.0004
399,4.84046,0.662035,0.205503,0.0123169,0.001225,4.59006,0.409557,0.0001,0.0004
400,4.85366,0.664837,0.205477,0.0125376,0.001225,4.59006,0.409557,0.0001,0.0004
401,4.8684,0.667967,0.205477,0.0125661,0.001225,4.59006,0.409557,0.0001,0.0004
402,4.88221,0.670866,0.205477,0.0123938,0.001225,4.59006,0.409557,0.0001,0.0004
403,4.89685,0.673936,0.205477,0.012265,0.001225,4.66245,0.421296,0.0001,0.0004
404,4.91112,0.676932,0.205477,0.0116826,0.001225,4.73432,0.432951,0.0001,0.0004
405,4.92529,0.679906,0.205477,0.0116637,0.001225,4.73432,0.432951,0.0001,0.0004
406,4.9359,0.681896,0.205477,0.0119668,0.001225,4.73432,0.432951,0.0001,0.0004
407,4.96123,0.686991,0.205477,0.0121117,0.001225,4.73432,0.432951,0.0001,0.0004
408,4.97441,0.689755,0.205477,0.0121509,0.001225,4.73432,0.432951,0.0001,0.0004
409,4.99022,0.693073,0.205477,0.0117802,0.001225,4.73432,0.432951,0.0001,0.0004
410,5.00286,0.695725,0.205477,0.0119466,0.001225,4.73432,0.432951,0.0001,0.0004
411,5.02038,0.699332,0.204594,0.011876,0.001225,4.73432,0.432951,0.0001,0.0004
412,5.03329,0.70197,0.203943,0.0119008,0.001225,4.79018,0.44084,0.0001,0.0004
413,5.05084,0.705599,0.204858,0.0119978,0.001225,4.86876,0.451936,0.0001,0.0004
414,5.07633,0.711283,0.205477,0.0113157,0.001225,4.86876,0.451936,0.0001,0.0004
415,5.08175,0.71256,0.205477,0.0110812,0.001225,4.86876,0.451936,0.0001,0.0004
416,5.11304,0.719367,0.204518,0.0112154,0.001225,4.86876,0.451936,0.0001,0.0004
417,5.12444,0.721695,0.203943,0.0116051,0.001225,4.86876,0.451936,0.0001,0.0004
418,5.14402,0.725713,0.203943,0.0118962,0.001225,4.86876,0.451936,0.0001,0.0004
419,5.15487,0.727939,0.203943,0.0116859,0.001225,4.86876,0.451936,0.0001,0.0004
420,5.17517,0.732106,0.203943,0.0110365,0.001225,4.86876,0.451936,0.0001,0.0004
421,5.1853,0.734184,0.203943,0.0107044,0.001225,4.91342,0.465474,0.0001,0.0004
422,5.20557,0.7384,0.202887,0.0102286,0.001225,5.00651,0.493694,0.0001,0.0004
423,5.23261,0.744041,0.202409,0.0104695,0.001225,5.00651,0.493694,0.0001,0.0004
424,5.23468,0.744476,0.202409,0.0104995,0.001225,5.00651,0.493694,0.0001,0.0004
425,5.26156,0.750115,0.202409,0.0105416,0.001225,5.00651,0.493694,0.0001,0.0004
426,5.27164,0.752231,0.202409,0.0102948,0.001225,5.00651,0.493694,0.0001,0.0004
427,5.2934,0.756746,0.202409,0.0101237,0.001225,5.00651,0.493694,0.0001,0.0004
428,5.30108,0.758338,0.202409,0.0101029,0.001225,5.00651,0.493694,0.0001,0.0004
429,5.32358,0.762231,0.202409,0.0100722,0.001225,5.00651,0.493694,0.0001,0.0004
430,5.34541,0.766517,0.202409,0.00935254,0.001225,5.11198,0.501509,0.0001,0.0004
431,5.3536,0.768216,0.202409,0.00938968,0.001225,5.15164,0.504448,0.0001,0.0004
432,5.3734,0.77266,0.202409,0.0090253,0.001225,5.15164,0.504448,0.0001,0.0004
433,5.37718,0.773537,0.202409,0.00892659,0.001225,5.15164,0.504448,0.0001,0.0004
434,5.40454,0.779387,0.201173,0.00889158,0.001225,5.15164,0.504448,0.0001,0.0004
435,5.41006,0.780539,0.200875,0.00891549,0.001225,5.15164,0.504448,0.0001,0.0004
436,5.43447,0.785602,0.200875,0.00910779,0.001225,5.15164,0.504448,0.0001,0.0004
437,5.45289,0.789456,0.200875,0.00890081,0.001225,5.15164,0.504448,0.0001,0.0004
438,5.46373,0.79173,0.200875,0.00923376,0.001225,5.15164,0.504448,0.0001,0.0004
439,5.48554,0.795659,0.200875,0.0100034,0.001225,5.25373,0.52745,0.0001,0.0004
440,5.49376,0.797082,0.200875,0.0103708,0.001225,5.29193,0.536056,0.0001,0.0004
441,5.51859,0.802093,0.201973,0.0106402,0.001225,5.29193,0.536056,0.0001,0.0004
442,5.52376,0.803171,0.202242,0.0107098,0.001225,5.29193,0.536056,0.0001,0.0004
443,5.55446,0.809483,0.202409,0.0120897,0.001225,5.29193,0.536056,0.0001,0.0004
444,5.5574,0.810085,0.202409,0.0123378,0.001225,5.29193,0.536056,0.0001,0.0004
445,5.58553,0.81586,0.202409,0.0161238,0.001225,5.29193,0.536056,0.0001,0.0004
446,5.60546,0.820462,0.204139,0.0207161,0.001225,5.34127,0.540819,0.0001,0.0004
447,5.61752,0.823323,0.205321,0.0249469,0.001225,5.37101,0.543692,0.0001,0.0004
448,5.64543,0.828905,0.211524,0.0389067,0.001225,5.37101,0.543692,0.0001,0.0004
449,5.65134,0.830118,0.212879,0.0423782,0.001225,5.37101,0.543692,0.0001,0.0004
450,5.67933,0.836458,0.224305,0.0616303,0.001225,5.37101,0.543692,0.0001,0.0004
451,5.68522,0.837874,0.226726,0.0660924,0.001225,5.37101,0.543692,0.0001,0.0004
452,5.71885,0.846632,0.249928,0.0939835,0.001225,5.37101,0.543692,0.0001,0.0004
453,5.73664,0.851027,0.263851,0.109885,0.001225,5.37101,0.543692,0.0001,0.0004
454,5.75302,0.855423,0.276041,0.124122,0.001225,5.37101,0.543692,0.0001,0.0004
455,5.77391,0.861358,0.295983,0.143312,0.001225,5.52165,0.56172,0.0001,0.0004
456,5.78601,0.865052,0.306721,0.153218,0.001225,5.60439,0.571621,0.0001,0.0004
457,5.81361,0.874973,0.333655,0.177518,0.001225,5.61188,0.572517,0.0001,0.0004
458,5.81773,0.876524,0.337401,0.180929,0.001225,5.61188,0.572517,0.0001,0.0004
459,5.83839,0.883883,0.356714,0.204825,0.001225,5.61188,0.572517,0.0001,0.0004
460,5.84284,0.885531,0.361082,0.209238,0.001225,5.61188,0.572517,0.0001,0.0004
461,5.86957,0.895838,0.388023,0.231984,0.001225,5.61188,0.572517,0.0001,0.0004
462,5.88637,0.903013,0.40426,0.247295,0.001225,5.61188,0.572517,0.0001,0.0004
463,5.89719,0.90775,0.414101,0.256628,0.001225,5.61188,0.572517,0.0001,0.0004
464,5.91602,0.916252,0.433571,0.274533,0.001225,5.66186,0.579572,0.0001,0.0004
465,5.92284,0.919388,0.440179,0.280669,0.001225,5.68156,0.582352,0.0001,0.0004
466,5.94588,0.93045,0.46412,0.304048,0.001225,5.69161,0.583771,0.0001,0.0004
467,5.95004,0.932543,0.468721,0.30836,0.001225,5.69161,0.583771,0.0001,0.0004
468,5.97079,0.943126,0.490578,0.328142,0.001225,5.69161,0.583771,0.0001,0.0004
469,5.97457,0.945165,0.494899,0.332237,0.001225,5.69161,0.583771,0.0001,0.0004
470,5.99355,0.955457,0.515345,0.351824,0.001225,5.69161,0.583771,0.0001,0.0004
471,6.00996,0.964815,0.532885,0.369287,0.001225,5.69161,0.583771,0.0001,0.0004
472,6.01693,0.9688,0.539889,0.375957,0.001225,5.69161,0.583771,0.0001,0.0004
473,6.03536,0.980561,0.560423,0.395337,0.001225,5.82815,0.619022,0.0001,0.0004
474,6.03919,0.982997,0.564433,0.39885,0.001225,5.86308,0.628039,0.0001,0.0004
475,6.06231,0.998321,0.588977,0.418985,0.001225,5.90956,0.64004,0.0001,0.0004
476,6.06774,1.00166,0.594181,0.42316,0.001225,5.90956,0.64004,0.0001,0.0004
477,6.08555,1.01266,0.610453,0.434163,0.001225,5.90956,0.64004,0.0001,0.0004
478,6.09145,1.01683,0.61529,0.437411,0.001225,5.90956,0.64004,0.0001,0.0004
479,6.10853,1.02897,0.628861,0.444642,0.001225,5.90956,0.64004,0.0001,0.0004
480,6.1279,1.04312,0.638856,0.449978,0.001225,5.90956,0.64004,0.0001,0.0004
481,6.13236,1.04641,0.641133,0.450743,0.001225,5.90956,0.64004,0.0001,0.0004
482,6.15448,1.06259,0.648254,0.452436,0.001225,5.94453,0.658594,0.0001,0.0004
483,6.16368,1.06932,0.649767,0.452709,0.001225,5.96573,0.669841,0.0001,0.0004
484,6.18001,1.0813,0.651871,0.45319,0.001225,5.96573,0.669841,0.0001,0.0004
485,6.186,1.08577,0.651871,0.453638,0.001225,5.96573,0.669841,0.0001,0.0004
486,6.19831,1.09495,0.651871,0.454055,0.001225,5.96573,0.669841,0.0001,0.0004
487,6.20731,1.10188,0.652412,0.454151,0.001225,5.96573,0.669841,0.0001,0.0004
488,6.22384,1.11465,0.653405,0.454193,0.001225,5.96573,0.669841,0.0001,0.0004
489,6.2477,1.13348,0.653405,0.45496,0.001225,5.96573,0.669841,0.0001,0.0004
490,6.25023,1.13547,0.653405,0.454983,0.001225,5.96573,0.669841,0.0001,0.0004
491,6.27675,1.15531,0.653405,0.454788,0.001225,6.07774,0.722989,0.0001,0.0004
492,6.28706,1.16325,0.654025,0.454678,0.001225,6.15066,0.757593,0.0001,0.0004
493,6.30228,1.17501,0.654939,0.4547,0.001225,6.15066,0.757593,0.0001,0.0004
494,6.31316,1.1834,0.654939,0.454993,0.001225,6.15066,0.757593,0.0001,0.0004
495,6.32782,1.19471,0.654939,0.45504,0.001225,6.15066,0.757593,0.0001,0.0004
496,6.33875,1.20294,0.654939,0.454802,0.001225,6.15066,0.757593,0.0001,0.0004
497,6.3525,1.21328,0.654939,0.454709,0.001225,6.15066,0.757593,0.0001,0.0004
498,6.37594,1.23152,0.654939,0.454789,0.001225,6.15066,0.757593,0.0001,0.0004
499,6.38652,1.23982,0.655665,0.45473,0.001225,6.15066,0.757593,0.0001,0.0004
500,6.39803,1.24888,0.656473,0.454973,0.001225,6.18759,0.784777,0.0001,0.0004
501,6.40891,1.25743,0.656473,0.455171,0.001225,6.2223,0.810323,0.0001,0.0004
502,6.41988,1.26605,0.656473,0.455323,0.001225,6.2223,0.810323,0.0001,0.0004
503,6.43071,1.27433,0.656473,0.455519,0.001225,6.2223,0.810323,0.0001,0.0004
504,6.44087,1.28209,0.656473,0.455646,0.001225,6.2223,0.810323,0.0001,0.0004
505,6.45265,1.29134,0.656473,0.455978,0.001225,6.2223,0.810323,0.0001,0.0004
506,6.47501,1.30829,0.657331,0.456237,0.001225,6.2223,0.810323,0.0001,0.0004
507,6.4847,1.31543,0.658007,0.456383,0.001225,6.2223,0.810323,0.0001,0.0004
508,6.49777,1.32534,0.658007,0.45694,0.001225,6.2223,0.810323,0.0001,0.0004
509,6.50754,1.33274,0.658007,0.457184,0.001225,6.30189,0.860183,0.0001,0.0004
510,6.52144,1.34356,0.658007,0.457344,0.001225,6.4088,0.927168,0.0001,0.0004
511,6.53123,1.35117,0.658007,0.457423,0.001225,6.4088,0.927168,0.0001,0.0004
512,6.54165,1.35997,0.658007,0.457383,0.001225,6.4088,0.927168,0.0001,0.0004
513,6.56206,1.37595,0.658007,0.45773,0.001225,6.4088,0.927168,0.0001,0.0004
514,6.56395,1.37738,0.658007,0.457711,0.001225,6.4088,0.927168,0.0001,0.0004
515,6.58913,1.39632,0.658007,0.457901,0.001225,6.4088,0.927168,0.0001,0.0004
516,6.59776,1.40281,0.658007,0.458009,0.001225,6.4088,0.927168,0.0001,0.0004
517,6.61399,1.41574,0.659021,0.457719,0.001225,6.4088,0.927168,0.0001,0.0004
518,6.6223,1.42238,0.659541,0.457694,0.001225,6.42427,0.94323,0.0001,0.0004
519,6.63901,1.43495,0.659541,0.457684,0.001225,6.45493,0.975075,0.0001,0.0004
520,6.64698,1.44095,0.659541,0.457587,0.001225,6.45493,0.975075,0.0001,0.0004
521,6.66346,1.45454,0.659541,0.457821,0.001225,6.45493,0.975075,0.0001,0.0004
522,6.68389,1.47042,0.659541,0.457932,0.001225,6.45493,0.975075,0.0001,0.0004
523,6.6883,1.47374,0.659541,0.457954,0.001225,6.45493,0.975075,0.0001,0.0004
524,6.71255,1.49242,0.660664,0.457939,0.001225,6.45493,0.975075,0.0001,0.0004
525,6.7189,1.49738,0.661075,0.457815,0.001225,6.45493,0.975075,0.0001,0.0004
526,6.73666,1.51119,0.661075,0.457866,0.001225,6.45493,0.975075,0.0001,0.0004
527,6.74259,1.51581,0.661075,0.457904,0.001225,6.49982,1.00669,0.0001,0.0004
528,6.7601,1.52992,0.661075,0.457875,0.001225,6.63817,1.10414,0.0001,0.0004
529,6.77925,1.54468,0.661075,0.457671,0.001225,6.63817,1.10414,0.0001,0.0004
530,6.78336,1.5478,0.661075,0.457605,0.001225,6.63817,1.10414,0.0001,0.0004
531,6.80253,1.56232,0.661075,0.457856,0.001225,6.63817,1.10414,0.0001,0.0004
532,6.80661,1.56542,0.661075,0.457829,0.001225,6.63817,1.10414,0.0001,0.0004
533,6.82993,1.584,0.661075,0.457369,0.001225,6.63817,1.10414,0.0001,0.0004
534,6.83367,1.58701,0.661075,0.457285,0.001225,6.64726,1.11112,0.0001,0.0004
535,6.85308,1.60173,0.661075,0.457338,0.001225,6.69494,1.14773,0.0001,0.0004
536,6.86744,1.61313,0.661075,0.457658,0.001225,6.69494,1.14773,0.0001,0.0004
537,6.87612,1.62013,0.661075,0.458121,0.001225,6.69494,1.14773,0.0001,0.0004
538,6.89144,1.63217,0.661075,0.45846,0.001225,6.69494,1.14773,0.0001,0.0004
539,6.89469,1.6347,0.661075,0.458406,0.001225,6.69494,1.14773,0.0001,0.0004
540,6.91436,1.64955,0.662185,0.457582,0.001225,6.69494,1.14773,0.0001,0.0004
541,6.91875,1.65286,0.662458,0.457491,0.001225,6.69494,1.14773,0.0001,0.0004
542,6.94382,1.67273,0.662609,0.458032,0.001225,6.69494,1.14773,0.0001,0.0004
543,6.94573,1.67426,0.662609,0.458083,0.001225,6.70795,1.15754,0.0001,0.0004
544,6.97075,1.69297,0.662609,0.458324,0.001225,6.86541,1.27633,0.0001,0.0004
545,6.98683,1.70597,0.662609,0.458186,0.001225,6.86541,1.27633,0.0001,0.0004
546,6.99649,1.71383,0.662609,0.458019,0.001225,6.86541,1.27633,0.0001,0.0004
547,7.01874,1.73142,0.663835,0.457387,0.001225,6.86541,1.27633,0.0001,0.0004
548,7.02354,1.73522,0.664114,0.457326,0.001225,6.86541,1.27633,0.0001,0.0004
549,7.04418,1.75166,0.664143,0.457698,0.001225,6.86541,1.27633,0.0001,0.0004
550,7.04857,1.75516,0.664143,0.457683,0.001225,6.86541,1.27633,0.0001,0.0004
551,7.07326,1.77374,0.664143,0.457698,0.001225,6.86541,1.27633,0.0001,0.0004
552,7.08575,1.78381,0.664143,0.457603,0.001225,6.90071,1.29437,0.0001,0.0004
553,7.09596,1.79204,0.664143,0.457609,0.001225,6.93033,1.30951,0.0001,0.0004
554,7.11128,1.80364,0.665172,0.457742,0.001225,6.93274,1.31074,0.0001,0.0004
555,7.1188,1.80934,0.665677,0.457736,0.001225,6.93274,1.31074,0.0001,0.0004
556,7.13819,1.82458,0.665677,0.458014,0.001225,6.93274,1.31074,0.0001,0.0004
557,7.14064,1.82651,0.665677,0.457984,0.001225,6.93274,1.31074,0.0001,0.0004
558,7.15956,1.84196,0.665677,0.45833,0.001225,6.93274,1.31074,0.0001,0.0004
559,7.16339,1.84503,0.665677,0.458412,0.001225,6.93274,1.31074,0.0001,0.0004
560,7.18334,1.86071,0.665677,0.458433,0.001225,6.93274,1.31074,0.0001,0.0004
561,7.19744,1.87179,0.665677,0.458425,0.001225,7.02703,1.37667,0.0001,0.0004
562,7.20519,1.87788,0.665677,0.45844,0.001225,7.08924,1.42017,0.0001,0.0004
563,7.2231,1.89182,0.665677,0.458735,0.001225,7.11292,1.43673,0.0001,0.0004
564,7.22888,1.89631,0.665677,0.458862,0.001225,7.11292,1.43673,0.0001,0.0004
565,7.24575,1.90948,0.665677,0.459888,0.001225,7.11292,1.43673,0.0001,0.0004
566,7.25005,1.91289,0.665919,0.460156,0.001225,7.11292,1.43673,0.0001,0.0004
567,7.27073,1.92938,0.667211,0.461139,0.001225,7.11292,1.43673,0.0001,0.0004
568,7.27536,1.93294,0.667489,0.461391,0.001225,7.11292,1.43673,0.0001,0.0004
